"index";"Latitude";"Longitude";"gares_id";"nom_gare";"nomlong";"ligne";"x";"y";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global"
"32,0";"48,8452475655";"2,2616234924";"544,0";"Michel Ange-Molitor";"MICHEL-ANGE-MOLITOR";"10";"645811,5379";"6860831,3205";"7679,881817441322";"9660,600772476477";"7665,572361843725";"9188,879548986153";"9063,341878418838";"9953,253797913096";"8868,588362846602"
"259,0";"48,84505817229999";"2,26174512496";"545,0";"Michel Ange-Molitor";"MICHEL-ANGE-MOLITOR";"9";"645820,2672";"6860810,1786";"7693,425273932754";"9578,71100718305";"7649,975690287889";"9107,482619079074";"9050,246895303051";"9921,558877542517";"8833,566727221389"
"340,0";"48,837117006999996";"2,40233316592";"546,0";"Michel Bizot";"MICHEL BIZOT";"8";"656130,969";"6859839,9191";"7153,221903366534";"7934,263198260241";"7256,757084700517";"7698,439459144839";"7609,113193683987";"8011,892646265448";"7610,614580903594"
"33,0";"48,847131008199995";"2,27276375332";"547,0";"Mirabeau";"MIRABEAU";"10";"646631,0122";"6861033,1517";"7927,526727577603";"7890,8080614178425";"7941,706080532526";"7757,154938321997";"9135,760038876171";"9659,370355059433";"8385,387700297595"
"260,0";"48,8737699887";"2,31445603619";"548,0";"Miromesnil";"MIROMESNIL";"13";"649716,2811";"6863967,801";"29218,29213300918";"11702,064005489545";"9602,732924051677";"15747,369993072234";"12315,134039998837";"23657,501497789992";"17040,515765568576"
"99,0";"48,87370952770001";"2,31460632162";"549,0";"Miromesnil";"MIROMESNIL";"9";"649727,2457";"6863960,9825";"28730,33440197372";"11650,110491221136";"9655,904156032813";"15479,603695583406";"12230,92123788105";"23504,701907421953";"16875,262648352345"
"261,0";"48,880449456099996";"2,3094511679900003";"552,0";"Monceau";"MONCEAU";"2";"649355,6855";"6864713,7086";"9127,217674203423";"8411,71551703956";"8099,162712396143";"9885,424201286329";"12352,719557018485";"16512,026936919054";"10731,377766477164"
"100,0";"48,8444086721";"2,39007511282";"555,0";"Montgallet";"MONTGALLET";"8";"655237,5024";"6860657,5602";"8278,444372180516";"7526,167327251733";"7561,125615245742";"9108,112786711927";"25600,955863082676";"7773,805593323725";"10974,768592966051"
"26,0";"48,8437354893";"2,32435304116";"562,0";"Montparnasse BienvenÃ¼e";"MONTPARNASSE";"12";"650413,6192";"6860621,9732";"9665,566496710007";"9469,06808095451";"9956,694666296024";"10922,30527986345";"11250,973100362558";"12207,853007976375";"10578,74343869382"
"252,0";"48,84232743770001";"2,32098483563";"563,0";"Montparnasse-BienvenÃ¼e";"MONTPARNASSE";"13";"650165,0831";"6860467,533";"9659,789948934476";"8768,970323353124";"9614,846804319472";"8371,937587028364";"10234,796833533375";"11248,549845832575";"9649,815223833562"
"95,0";"48,8437813048";"2,3243970124";"564,0";"Montparnasse-BienvenÃ¼e";"MONTPARNASSE";"4";"650416,8898";"6860627,0398";"9673,656606187677";"9501,30360106323";"9977,53854970078";"10922,999719778207";"11253,634297348623";"12220,651986467119";"10591,630793424274"
"96,0";"48,8421022072";"2,3212785627400003";"565,0";"Montparnasse-BienvenÃ¼e";"MONTPARNASSE";"6";"650186,4248";"6860442,3044";"9569,750384729563";"8750,693033938938";"9613,800477882676";"8349,53616304579";"10238,948642635158";"11206,419630054203";"9621,524722047721"
"358,0";"48,8311126604";"2,32970501262";"573,0";"Mouton-Duvernet";"MOUTON-DUVERNET";"4";"650794,4816";"6859215,1047";"8350,61117848073";"7860,370546697646";"7703,458608892146";"8057,266143758931";"8565,479889112861";"10802,721738334129";"8556,651350879407"
"200,0";"48,8475793675";"2,39555451217";"583,0";"Nation";"NATION";"1";"655642,3274";"6861007,0198";"8167,267175713222";"7523,247324377465";"7687,522395553216";"8154,030337327547";"25787,504348531205";"9200,164827096229";"11086,62273476648"
"352,0";"48,848474286000005";"2,3950623054299998";"584,0";"Nation";"NATION";"2";"655606,9695";"6861106,8032";"8070,281384886533";"7539,773775818978";"7620,120146090845";"8264,731337016961";"24033,05788593408";"9162,353840968692";"10781,71972845268"
"37,0";"48,8473748787";"2,3954619948299998";"585,0";"Nation";"NATION";"6";"655635,364";"6860984,3345";"8209,779246747037";"7514,389635193744";"7670,115263280049";"8132,536364293146";"26205,6054776507";"9221,611001984924";"11159,006164858269"
"353,0";"48,848944645100005";"2,3958794351900004";"586,0";"Nation";"NATION";"9";"655667,3331";"6861158,6438";"8118,6454066385795";"7411,412228162584";"7595,927504014811";"8166,039769720275";"23174,92476752304";"9207,70509078294";"10612,442461140372"
"354,0";"48,833216719700005";"2,36285639952";"587,0";"Nationale";"NATIONALE";"6";"653229,9171";"6859428,9054";"7055,74651060035";"7109,764688748524";"7620,18946559945";"7581,369967678348";"7178,348019052861";"8280,466912239699";"7470,9809273198725"
"274,0";"48,8760262116";"2,33788648907";"600,0";"Notre-Dame-de-Lorette";"NOTRE-DAME-DE-LORETTE";"12";"651436,9357";"6864204,0114";"30037,33594023634";"9289,46424781514";"9533,131079682744";"9428,247839005346";"11485,558769296451";"16086,297452322357";"14310,005888059728"
"359,0";"48,8449426325";"2,3287780269";"601,0";"Notre-Dame-des-Champs";"NOTRE-DAME-DES-CHAMPS";"12";"650739,5063";"6860753,4255";"10230,955777708921";"10262,50510644429";"10041,933865761446";"11387,9317507157";"11984,593536161163";"12541,511975115942";"11074,90533531791"
"41,0";"48,8646578796";"2,36841002566";"602,0";"Oberkampf";"OBERKAMPF";"5";"653665,5406";"6862921,5946";"8301,639269707854";"8101,706725168011";"8211,62210956392";"9795,721577646224";"13007,529232012794";"10899,835011468464";"9719,675654261211"
"107,0";"48,864727620699995";"2,36849638711";"603,0";"Oberkampf";"OBERKAMPF";"9";"653671,9381";"6862929,2986";"8291,130583988248";"8090,7861438648315";"8145,556871163255";"9810,108498652315";"12980,243903166167";"10874,875508241083";"9698,783584845982"
"360,0";"48,8521672611";"2,33964633593";"604,0";"Odéon";"ODEON";"10";"651543,823";"6861550,009";"12245,227201180223";"11682,935902314595";"11200,734918621145";"13985,915048719222";"13263,471582089936";"14624,354382673555";"12833,77317259978"
"275,0";"48,852300763100004";"2,33972778159";"605,0";"Odéon";"ODEON";"4";"651549,9234";"6861564,8032";"12324,051024625096";"11766,868685309704";"11314,627035745229";"13981,690428992384";"13247,38298353014";"14620,555407381675";"12875,862594264037"
"206,0";"48,8709917839";"2,3319895226800003";"606,0";"Opéra";"OPERA";"3";"650999,694";"6863647,8625";"42642,3929422301";"25023,74975576115";"9082,380059384712";"14728,738037004134";"20936,897564858067";"28264,251626440324";"23446,40166427975"
"108,0";"48,8704867033";"2,33240740643";"607,0";"Opéra";"OPERA";"7";"651029,8713";"6863591,4421";"40976,22530748344";"23664,666076858943";"8959,36778501313";"14296,205643662037";"19804,178003286124";"27835,8701724769";"22589,418831463427"
"276,0";"48,870641732299994";"2,3321385995900004";"608,0";"Opéra";"OPERA";"8";"651010,2997";"6863608,8469";"40762,95964632787";"32038,87731119984";"8492,589736756057";"14396,139724273673";"20433,06102462971";"28023,262091061228";"24024,4815890414"
"193,0";"48,887134869099995";"2,3869600171400003";"614,0";"Ourcq";"OURCQ";"5";"655045,7743";"6865410,1669";"6360,088637576958";"6173,9660618176285";"5953,209404474793";"6870,228221959643";"6136,947169458999";"8019,025078831649";"6585,577429019945"
"194,0";"48,8623480308";"2,33649646231";"618,0";"Palais Royal-Musée du Louvre";"PALAIS ROYAL-MUSEE DU LOUVRE";"1";"651322,2057";"6862683,9581";"11993,889364210167";"13622,924045697808";"16715,662219068057";"12696,363351601756";"13223,817771758426";"21258,714175667374";"14918,561821333933"
"195,0";"48,8628296728";"2,3368783976";"619,0";"Palais Royal-Musée du Louvre";"PALAIS ROYAL-MUSEE DU LOUVRE";"7";"651350,6754";"6862737,2773";"11790,706041786381";"14021,303626506946";"16690,354046446548";"12282,552042392821";"12984,767545836508";"20340,012538584106";"14684,949306925553"
"271,0";"48,8652537861";"2,37458197";"625,0";"Parmentier";"PARMENTIER";"3";"654118,8397";"6862984,2509";"7523,319704104079";"7229,521964775817";"7617,397896621366";"8894,951231503657";"13868,858586896733";"9936,84757459963";"9178,482826416881"
"196,0";"48,857448691";"2,28581244413";"626,0";"Passy";"PASSY";"6";"647598,9541";"6862171,635";"9234,60961625488";"8923,618105036183";"9523,448413661008";"10092,21015166122";"11045,669766934847";"11240,53561122716";"10010,01527746255"
"197,0";"48,842871275";"2,31244751307";"628,0";"Pasteur";"PASTEUR";"12";"649539,0462";"6860533,4239";"8462,574713131598";"8500,397663916981";"8806,665538894178";"8556,0063738233";"9055,882540375285";"10221,954784322377";"8933,913602410621"
"105,0";"48,84267682";"2,31281277347";"629,0";"Pasteur";"PASTEUR";"6";"649565,6646";"6860511,5692";"8580,11764123188";"8517,339232976874";"8775,141751241714";"8528,663330651423";"9068,737430516614";"10177,757711980414";"8941,292849766487"
"198,0";"48,8684401633";"2,4015617127400004";"630,0";"Pelleport";"PELLEPORT";"M3bis";"656100,7414";"6863323,2148";"6449,280262611815";"6562,302596790189";"6668,63432286002";"7171,251969501631";"7798,998797596094";"8511,464960746049";"7193,655485017633"
"36,0";"48,884896255200005";"2,29772434648";"631,0";"Pereire-Levallois";"PEREIRE-LEVALLOIS";"3";"648500,0697";"6865215,7477";"8339,624816589912";"7949,4610448882195";"8334,953858978968";"9510,144093439343";"9970,984801413555";"11098,395710595134";"9200,594054317522"
"350,0";"48,8626540191";"2,38760728815";"633,0";"Père Lachaise";"PERE LACHAISE";"2";"655072,126";"6862687,687000001";"5620,188220565302";"3311,131224742603";"7544,120967008135";"8574,843461179105";"8090,982317368432";"8568,843590669254";"6951,684963588806"
"351,0";"48,8631232146";"2,38588244933";"634,0";"Père Lachaise";"PERE LACHAISE";"3";"654945,9924";"6862740,8407";"5961,1669675781195";"3865,765246374448";"7623,461102304198";"8390,657670740567";"8257,710498094404";"8857,542659235218";"7159,384024054492"
"199,0";"48,833936392700004";"2,3180782854900004";"636,0";"Pernéty";"PERNETY";"13";"649943,7106";"6859536,3792";"8014,006514072659";"7594,395822804916";"8104,349115558935";"8657,848121669636";"8804,603399102009";"5947,781210752715";"7853,830697326812"
"201,0";"48,8584665494";"2,3897298523500003";"640,0";"Philippe Auguste";"PHILIPPE AUGUSTE";"2";"655224,2451";"6862220,8679";"8224,159310214452";"7272,590014233165";"7653,31283943122";"8520,628587667734";"22900,98304451908";"9333,030234122927";"10650,784005031428"
"202,0";"48,8450615799";"2,4012890198299996";"641,0";"Picpus";"PICPUS";"6";"656061,0276";"6860723,8589";"7516,73237093464";"7480,239230060129";"7853,126855225843";"8759,296611141308";"26672,700701187045";"9099,380547388086";"11230,246052656177"
"355,0";"48,882519385600006";"2,33708168251";"646,0";"Pigalle";"PIGALLE";"12";"651383,9697";"6864926,5046";"13910,185664179071";"8210,859255929256";"8710,340949520869";"9968,050538873944";"9661,976218898064";"9933,35214791548";"10065,794129219448"
"272,0";"48,8823901507";"2,33729479057";"647,0";"Pigalle";"PIGALLE";"2";"651399,4773";"6864912,0033";"13751,645320974716";"8129,878851507586";"8524,298477970186";"9960,478446802837";"10487,589871999458";"11067,36586460702";"10320,2094723103"
"39,0";"48,883804528";"2,32724341195";"648,0";"Place de Clichy";"PLACE DE CLICHY";"13";"650663,7014";"6865075,5065";"8159,652441684979";"7742,123185250456";"8593,179760086125";"9181,690369297798";"9126,491206357428";"10362,550580987107";"8860,947923943982"
"356,0";"48,8836149922";"2,32783955611";"649,0";"Place de Clichy";"PLACE DE CLICHY";"2";"650707,2389";"6865054,058999999";"8024,231459006656";"7771,681825605165";"8532,522846277538";"9456,090910366787";"9192,875556898334";"10384,716669935506";"8893,686544681665"
"204,0";"48,8768063892";"2,3930560933200002";"650,0";"Place des FÃªtes";"PLACE DES FETES";"11";"655483,9629";"6864258,2457";"7846,210672716659";"6077,872747989961";"6518,964913804411";"7646,829052179975";"7513,803126116707";"8044,780557771114";"7274,743511763137"
"357,0";"48,876949848100004";"2,39298396482";"651,0";"Place des FÃªtes";"PLACE DES FETES";"7b";"655478,7954";"6864274,2381";"7832,339558740486";"6059,360659973602";"6519,339360394714";"7682,4334290512425";"7654,245387880101";"8067,479737249506";"7302,533022214942"
"273,0";"48,830972673000005";"2,35558027408";"652,0";"Place d'Italie";"PLACE D'ITALIE";"5";"652693,7822";"6859183,7267";"7746,914486637615";"7326,21456422831";"7738,763679121082";"7889,199708162804";"8368,091235523993";"8650,04849899594";"7953,205362111624"
"40,0";"48,830927241000005";"2,3561219388";"653,0";"Place d'Italie";"PLACE D'ITALIE";"6";"652733,5032";"6859178,3508";"7645,735138368722";"7375,117194263591";"7671,3504230122735";"7589,761514674986";"8368,706654103273";"8584,551840078162";"7872,537127416833"
"205,0";"48,831433631";"2,35564364302";"654,0";"Place d'Italie";"PLACE D'ITALIE";"7";"652698,8522";"6859234,9421";"7785,697849030037";"7446,140367850659";"7705,617014297396";"7814,340804008836";"8303,900845109509";"8712,124728697725";"7961,3036014990275"
"106,0";"48,8428668307";"2,35222472818";"655,0";"Place Monge (Jardin des Plantes)";"PLACE MONGE (JARDIN DES PLANTES)";"7";"652458,3099";"6860508,2454";"12383,037101979737";"10724,361220172397";"10026,98678969147";"10498,223418891634";"11133,582002406127";"10884,051111170964";"10941,706940718721"
"109,0";"48,8318256496";"2,31412232347";"656,0";"Plaisance";"PLAISANCE";"13";"649651,2929";"6859304,204";"7604,097147343105";"7615,868338497138";"8081,043912820679";"8080,33243496048";"8559,578058347397";"5733,5475579307995";"7612,411241649933"
"277,0";"48,8772363191";"2,34929390248";"659,0";"Poissonnière";"POISSONNIERE";"7";"652274,7082";"6864331,6119";"7628,927516555499";"7603,884792031109";"9420,635599184137";"8792,272668642965";"9642,441895376767";"9986,722366286398";"8845,81413967948"
"278,0";"48,8535754725";"2,35716257162";"673,0";"Pont Marie (Cité des Arts)";"PONT-MARIE (CITE DES ARTS)";"7";"652830,3951";"6861695,9829";"10941,594460995217";"10810,583761534317";"10876,342886338309";"13595,455942816609";"14461,636567058224";"14087,261083196445";"12462,145783656519"
"361,0";"48,858553826400005";"2,34223275937";"674,0";"Pont Neuf (La Monnaie)";"PONT-NEUF (LA MONNAIE)";"7";"651739,5237";"6862258,5537";"10301,309044805637";"10761,795972680251";"10466,36777857316";"12377,863748926005";"12421,78360689246";"11806,470802273861";"11355,931825691894"
"279,0";"48,871466578100005";"2,2770830170500003";"682,0";"Porte Dauphine";"PORTE DAUPHINE";"2";"646972,7506";"6863736,1283";"8942,953853354715";"8909,716503839052";"9288,291305530838";"10084,197729295958";"10506,719044833748";"11618,485233796331";"9891,727278441775"
"362,0";"48,84797154060001";"2,25774468038";"683,0";"Porte d'Auteuil";"PORTE D'AUTEUIL";"10";"645529,7326";"6861136,8657";"8058,738379370691";"8431,080310090767";"7312,406567665717";"10010,244156425295";"9633,747597951133";"10076,272074318724";"8920,414847637054"
"110,0";"48,8646003734";"2,40803103708";"684,0";"Porte de Bagnolet";"PORTE DE BAGNOLET";"3";"656572,0977";"6862892,6803";"6616,703875154782";"6676,8784823408305";"6950,279300127461";"7218,308798166057";"7671,87760868064";"8416,22607621401";"7258,379023447298"
"280,0";"48,8857931052";"2,2925823141";"685,0";"Porte de Champerret";"PORTE DE CHAMPERRET";"3";"648123,8929";"6865318,8375";"8241,59754359521";"7950,0443446416775";"8487,780875994766";"8870,095492005785";"9576,052834353293";"10077,988336259787";"8867,259904475088"
"44,0";"48,8331629295";"2,4014480542200003";"686,0";"Porte de Charenton";"PORTE DE CHARENTON";"8";"656062,6699";"6859400,7586";"7033,0547747393275";"6427,666493796139";"7106,706390401923";"7537,897019275709";"7980,35076916704";"7787,573737763437";"7312,20819752393"
"281,0";"48,819876221";"2,36453195175";"687,0";"Porte de Choisy";"PORTE DE CHOISY";"7";"653340,9723";"6857944,6053";"5953,3561127388375";"6136,116117490243";"5573,745523875493";"6399,140309358107";"6391,166268594932";"7208,730615274821";"6277,042491222072"
"138,0";"48,894252262200006";"2,31377215877";"689,0";"Porte de Clichy";"PORTE DE CLICHY";"13";"649685,9141";"6866245,7339";"7690,224006175101";"6634,123147753589";"7402,378955698772";"7992,933065706583";"10102,883769559028";"9308,078733702594";"8188,436946432611"
"139,0";"48,8974022229";"2,34484774875";"690,0";"Porte de Clignancourt";"PORTE DE CLIGNANCOURT";"4";"651967,2227";"6866576,6415";"6767,716799352896";"6523,209244087871";"5489,612498591557";"7582,697121557052";"8190,613998295417";"8354,41869358398";"7151,378059244796"
"382,0";"48,8972452881";"2,35950786882";"691,0";"Porte de la Chapelle";"PORTE DE LA CHAPELLE";"12";"653041,8705";"6866550,3731";"5605,887325394938";"5693,428382912866";"5492,681826573241";"6900,0037625974655";"5420,100051276215";"6977,198676048002";"6014,88333746712"
"363,0";"48,8973898907";"2,3855083876800003";"692,0";"Porte de la Villette";"PORTE DE LA VILLETTE";"7";"654948,2026";"6866551,3039";"5228,54588407547";"5671,4070300041585";"5918,1310451099935";"6587,800963700932";"7044,9009381978185";"8063,188633868393";"6418,9957491594605"
"364,0";"48,853543916099994";"2,41062642574";"693,0";"Porte de Montreuil";"PORTE DE MONTREUIL";"9";"656753,3202";"6861661,8646";"5788,540819623906";"6000,950601854802";"3353,6990718334505";"7627,435625030841";"6933,1574119714915";"7786,822756357111";"6248,434381111933"
"50,0";"48,8885036879";"2,3921136977599997";"694,0";"Porte de Pantin";"PORTE DE PANTIN";"5";"655424,858";"6865559,4508";"6401,379042971653";"6356,787948878715";"6239,758555415009";"6571,5717068997055";"7375,489685783365";"7610,689995081867";"6759,27948917172"
"117,0";"48,8379612135";"2,25712222985";"695,0";"Porte de Saint-Cloud";"PORTE DE SAINT-CLOUD";"9";"645473,5838";"6860024,2597";"7421,922909101088";"11628,771365857774";"7224,429222186891";"8118,446107348942";"8363,616758029826";"9545,791908995301";"8717,163045253305"
"211,0";"48,8973747955";"2,32894281278";"696,0";"Porte de Saint-Ouen";"PORTE DE SAINT-OUEN";"13";"650801,1471";"6866583,3841";"6665,739753749909";"6385,472346708845";"6060,550595976385";"11150,152822620877";"7083,395499057135";"9237,674410152627";"7763,830904710962"
"214,0";"48,8771748193";"2,406480157";"697,0";"Porte des Lilas";"PORTE DES LILAS";"11";"656468,8342";"6864291,7286";"5920,880527567365";"5879,687813520974";"5431,378637663396";"6290,512310107301";"6892,841618710078";"7564,128373607633";"6329,904880196125"
"119,0";"48,877110511800005";"2,4067292455400002";"698,0";"Porte des Lilas";"PORTE DES LILAS";"M3bis";"656487,0493";"6864284,4407";"5923,577918519397";"5880,989898406391";"5645,171238112603";"6290,257247139935";"6895,907989933579";"7567,243907653693";"6367,191366627599"
"212,0";"48,8277955435";"2,30553466965";"700,0";"Porte de Vanves";"PORTE DE VANVES";"13";"649016,968";"6858861,6144";"6883,177809638567";"6740,977089653259";"7557,859136211905";"7753,243044833459";"7776,523506333865";"8549,284439260913";"7543,510837655328"
"118,0";"48,832449099099996";"2,2880221411000004";"701,0";"Porte de Versailles";"PORTE DE VERSAILLES";"12";"647736,0144";"6859390,482999999";"6941,462084552961";"6492,306537567893";"7859,25923311473";"7897,185857335335";"7444,934929731145";"7824,062631670034";"7409,868545662016"
"213,0";"48,847158479399994";"2,4101403679700004";"702,0";"Porte de Vincennes";"PORTE DE VINCENNES";"1";"656712,3513";"6860952,126";"6948,244150413975";"6886,040441395306";"7338,713627422944";"8925,52423734026";"8484,27039137113";"8032,15890275726";"7769,158625116813"
"369,0";"48,8192233496";"2,35970521675";"703,0";"Porte d'Italie";"PORTE D'ITALIE";"7";"652985,99";"6857874,877";"6288,3246496577785";"6503,308564764101";"4743,173690627536";"7028,942361230647";"6389,588734895544";"7542,313126739433";"6415,941854652508"
"370,0";"48,8213557838";"2,36929058735";"704,0";"Porte d'Ivry";"PORTE D'IVRY";"7";"653691,6801";"6858106,3134";"5518,948446860805";"5141,6145214272165";"17413,15102773807";"6599,288391658693";"6677,475074200143";"7476,1242448369985";"8137,76695112032"
"51,0";"48,834785158100004";"2,40538321063";"705,0";"Porte Dorée";"PORTE DOREE";"8";"656352,887";"6859578,9511";"7034,1118484392055";"6554,429721757547";"7107,94913119076";"7598,68037428199";"7222,533026035259";"7876,640734796519";"7232,3908060835465"
"371,0";"48,823411629";"2,32557563621";"706,0";"Porte d'Orléans";"PORTE D'ORLEANS";"4";"650484,043";"6858361,4233";"7823,350724893965";"8898,352418206394";"7915,310774915135";"8733,701759482563";"8617,847917594028";"8695,979616227381";"8447,423868553245"
"53,0";"48,879995794399996";"2,3989466624599998";"709,0";"Pré Saint-Gervais";"PRE SAINT-GERVAIS";"7b";"655918,6953";"6864609,5836";"5846,852264978652";"8085,6017529429555";"5633,218049941073";"6340,018735617507";"6770,651815046169";"7185,071797063504";"6643,569069264977"
"120,0";"48,8659067396";"2,33418954197";"714,0";"Pyramides";"PYRAMIDES";"14";"651156,2996";"6863081,082";"16271,748638491023";"23378,2892664109";"17668,625549835855";"15786,987014792336";"13788,452647859944";"22792,094886999043";"18281,033000731517"
"121,0";"48,8659809205";"2,33433072438";"715,0";"Pyramides";"PYRAMIDES";"7";"651166,726";"6863089,243";"16118,96403055894";"22961,706241631953";"16707,98889097599";"15762,146280903686";"13731,28533347527";"23900,709587331006";"18197,13339414614"
"122,0";"48,8738818542";"2,3853162151";"716,0";"Pyrénées";"PYRENEES";"11";"654913,7648";"6863937,4476";"7856,695221257693";"5853,61799493119";"6449,525159552107";"7672,1588262655905";"7830,293614258888";"8187,954167848791";"7308,374164019042"
"286,0";"48,8370451192";"2,37282572183";"717,0";"Quai de la Gare";"QUAI DE LA GARE";"6";"653965,0895";"6859848,723999999";"5819,196869451943";"6739,673843182797";"8568,15662234279";"7588,828069368747";"7690,60710169736";"7453,10825500703";"7309,928460175111"
"123,0";"48,8465154042";"2,36587346941";"718,0";"Quai de la Rapée";"QUAI DE LA RAPEE";"5";"653463,2581";"6860905,8001";"8725,110511570238";"8146,254691383652";"7686,520708411598";"7564,222324200127";"8780,669799216806";"10085,237272272334";"8498,002551175792"
"215,0";"48,869585243500005";"2,33621884752";"719,0";"Quatre Septembre";"QUATRE SEPTEMBRE";"3";"651308,6039";"6863488,8496";"44387,1993820406";"22230,44572566179";"15948,27658084452";"13530,520895957508";"17402,751045771183";"29709,66128553864";"23868,14248596904"
"287,0";"48,861204990299996";"2,3534957401299996";"721,0";"Rambuteau";"RAMBUTEAU";"11";"652568,2852";"6862546,5161";"9575,453338548763";"9668,969305273213";"10129,238607389925";"11754,880841178996";"11959,31945982449";"13100,813764488783";"11031,445886117363"
"288,0";"48,8554850504";"2,27010913894";"722,0";"Ranelagh";"RANELAGH";"9";"646444,7925";"6861963,8329";"8773,678649451595";"8577,887363131927";"8841,015689072894";"9211,60042634921";"9886,746586815656";"10604,248052249757";"9315,86279451184"
"216,0";"48,8389642807";"2,33075419209";"723,0";"Raspail";"RASPAIL";"4";"650878,8981";"6860087,4642";"8526,635677329983";"9300,910037809008";"11900,436266737923";"9316,527426878254";"9100,21194828723";"11539,379627652925";"9947,350164115887"
"372,0";"48,8389642807";"2,33075419209";"724,0";"Raspail";"RASPAIL";"6";"650878,8981";"6860087,4642";"8526,635677329983";"9300,910037809008";"11900,436266737923";"9316,527426878254";"9100,21194828723";"11539,379627652925";"9947,350164115887"
"373,0";"48,866340299300006";"2,35206831805";"725,0";"Réaumur Sébastopol";"REAUMUR-SEBASTOPOL";"3";"652468,2482";"6863118,3797";"9043,647858173941";"9384,120746375338";"9573,482880313873";"10672,578982257086";"10010,761834773237";"12039,895114337629";"10120,747902705183"
"289,0";"48,8660696891";"2,35245974411";"726,0";"Réaumur Sébastopol";"REAUMUR-SEBASTOPOL";"4";"652496,7155";"6863088,0544";"9067,023521934538";"9460,43993329297";"9597,118750253592";"10081,565350925415";"10352,076054615893";"12223,20188207286";"10130,237582182546"
"54,0";"48,848457848500004";"2,32778212715";"728,0";"Rennes";"RENNES";"12";"650669,7472";"6861144,9041";"10714,997275652406";"11167,057751798066";"11734,705327320828";"12415,533495874644";"13888,185328969914";"13888,210330897184";"12301,448251752174"
"374,0";"48,8675034238";"2,36382614398";"729,0";"République";"REPUBLIQUE";"11";"653331,8161";"6863240,6969";"8462,485333173294";"8391,029612924769";"8604,886461500531";"9858,703864412135";"13067,655298249436";"11537,854871835461";"9987,102573682603"
"55,0";"48,867026787600004";"2,36424799375";"730,0";"République";"REPUBLIQUE";"3";"653362,3346";"6863187,4493";"8521,913464833286";"8403,580249381983";"8742,992483535154";"9995,306669129068";"13321,565055237863";"11507,581653816738";"10082,156595989016"
"56,0";"48,8673844729";"2,36426495043";"731,0";"République";"REPUBLIQUE";"5";"653363,8987";"6863227,2112";"8515,29259159689";"8360,28807001656";"8560,643458456416";"9852,49782307982";"13139,609372946778";"11347,65215088657";"9962,663911163838"
"124,0";"48,867158725299994";"2,3639578365";"732,0";"République";"REPUBLIQUE";"8";"653341,1678";"6863202,2912";"8533,533350724665";"8388,623347104587";"8604,233607681106";"9928,929826523397";"13179,14154677669";"11463,504828314215";"10016,327751187444"
"217,0";"48,867111638599994";"2,36423494565";"733,0";"République";"REPUBLIQUE";"9";"653361,4534";"6863196,8918";"8531,828113683689";"8387,779957127657";"8638,513662512312";"9957,547977043536";"13262,531608526784";"11568,244341576932";"10057,740943411818"
"290,0";"48,8473037861";"2,38634170635";"734,0";"Reuilly-Diderot";"REUILLY-DIDEROT";"1";"654966,0143";"6860981,5925";"8820,730530446666";"8199,365379500927";"7590,0924030987535";"8408,399476282742";"23555,697574077825";"8763,656366065828";"10889,656954912125"
"291,0";"48,8471287213";"2,38702524211";"735,0";"Reuilly Diderot";"REUILLY-DIDEROT";"8";"655016,0242";"6860961,7373";"8142,029626749063";"7601,778025174472";"7570,939854748029";"8347,687107042137";"40477,17280545557";"8649,892798970657";"13464,916703023322"
"52,0";"48,859873624399995";"2,37191398009";"736,0";"Richard Lenoir";"RICHARD LENOIR";"5";"653918,3594";"6862387,573";"8399,58129070809";"7493,938339946054";"8118,840369700048";"9619,67854049828";"10431,387141844796";"10187,789236014418";"9041,869153118614"
"125,0";"48,8717866021";"2,33903054672";"737,0";"Richelieu-Drouot";"RICHELIEU-DROUOT";"8";"651516,8991";"6863731,8941";"34722,97030063608";"11472,326633761666";"10346,018639104193";"11753,35038945061";"14742,655818594294";"23116,441315294032";"17692,29384947348"
"126,0";"48,872152352600004";"2,33911503927";"738,0";"Richelieu-Drouot";"RICHELIEU-DROUOT";"9";"651523,437";"6863772,511";"33574,298190399255";"10980,467644240529";"10189,585125371177";"11719,474592112425";"15213,557591350394";"21954,696557931202";"17272,0132835675"
"375,0";"48,888267617";"2,3742040120400003";"739,0";"Riquet";"RIQUET";"7";"654111,394";"6865543,4601";"5933,117081583216";"5722,325261366015";"6038,244066678582";"6456,303569263155";"6551,797851839923";"7603,012844412847";"6384,13344585729"
"218,0";"48,8822269008";"2,32127492677";"746,0";"Rome";"ROME";"2";"650224,5081";"6864903,8302";"8721,907131339707";"8022,165208617834";"10145,905505875664";"9596,822363497826";"9503,565521008508";"10377,431342590695";"9394,632845488371"
"293,0";"48,8639744458";"2,27811255845";"751,0";"Rue de la Pompe (Av. G. Mandel)";"RUE DE LA POMPE (AVENUE GEORGES MANDEL)";"9";"647040,6510000001";"6862902,3761";"9434,417584269535";"9102,827815706065";"9504,380392492176";"10205,422419697406";"11316,693746285491";"11762,316954183163";"10221,009818772307"
"376,0";"48,855550940200004";"2,32571242217";"752,0";"Rue du Bac";"RUE DU BAC";"12";"650524,6020000001";"6861934,8835";"14373,008920680415";"12188,59992866109";"14059,2183627742";"15408,055598979114";"17832,842252437018";"16559,816981907134";"15070,257007573162"
