"x";"y";"Station";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global";"Correspondance_1";"Correspondance_2";"Correspondance_3";"Correspondance_4";"Correspondance_5";"Trafic";"nb_lignes"
"652765,4788";"6863792,5575";"CHATEAU D'EAU";"8020,722069097317";"8700,730700281525";"8258,922937422289";"8550,757934907331";"9377,719565508678";"10963,871278083589";"8978,787414216788";"4";"";"";"";"";"3878260";"1"
"652313,3429";"6865458,7189";"CHATEAU ROUGE";"6450,269603860159";"6279,594087047709";"6794,2336262652525";"7474,963899492937";"8052,3597352282095";"8587,48986509376";"7273,151802831338";"4";"";"";"";"";"7306788";"1"
"653219,5359";"6864471,7227";"CHATEAU-LANDON";"6813,090652468786";"7235,378131099334";"8263,303022180828";"7836,054443775221";"8534,6481738245";"9523,464071696075";"8034,323082507457";"7";"";"";"";"";"1759434";"1"
"652144,9746399999";"6862182,634919999";"CHATELET";"9950,15654887264";"9888,119062659593";"9746,118711515135";"13078,040985772794";"14324,632300433997";"11656,891899563494";"11440,659918136276";"1";"4";"7";"11";"14";"10766712";"5"
"651109,84135";"6863872,8558";"CHAUSSEE D'ANTIN (LA FAYETTE)";"54927,53500752535";"18033,95258978194";"9439,56568708146";"15482,385840091423";"17099,586159532264";"21273,21010340309";"22709,372564569254";"7";"9";"";"";"";"7312371";"2"
"653636,9649";"6862116,9823";"CHEMIN VERT";"9628,84074255845";"8592,895682213975";"10321,000411370835";"9704,984844590055";"11798,214344698832";"12113,48215332878";"10359,903029793488";"8";"";"";"";"";"1527533";"1"
"653618,2928";"6859618,2657";"CHEVALERET";"6565,798907378533";"6845,307475652491";"8285,873686454537";"7787,127583294406";"7800,386473268516";"8568,650715859152";"7642,190806984606";"6";"";"";"";"";"3426306";"1"
"652109,5385";"6861853,227000001";"CITE";"10920,273477316052";"10709,076086745123";"10456,464055361294";"13806,304271318953";"14788,40000877372";"13581,729286651427";"12377,041197694429";"4";"";"";"";"";"1740572";"1"
"651882,3097";"6861422,9819";"CLUNY-LA-SORBONNE";"11754,795496644161";"10785,825728023234";"10844,804559302022";"13292,184874253102";"12747,36966488009";"13917,259327202997";"12223,706608384267";"10";"";"";"";"";"2232036";"1"
"653853,1813";"6864360,3934";"COLONEL FABIEN";"6667,655875643916";"7235,115543999449";"7943,882864752249";"7671,876035363875";"8157,749920221953";"8387,90753060421";"7677,364628430943";"2";"";"";"";"";"4511921";"1"
"648183,5662";"6860759,2739";"COMMERCE";"8458,48207202234";"8268,025036494084";"8729,52216226091";"10094,901610838808";"10031,663075256252";"10063,966027436965";"9274,426664051562";"8";"";"";"";"";"2864592";"1"
"650316,436";"6863145,7179000005";"CONCORDE";"16061,724663586074";"59910,833424207325";"9190,222433969531";"12681,623471681894";"29797,873741987914";"39110,70650645838";"27792,164040315187";"1";"8";"12";"";"";"6115023";"3"
"648372,7098";"6859925,0172";"CONVENTION";"7951,431239201841";"7390,070495406297";"8342,72016501113";"8274,033839163782";"8699,018474076476";"9534,241739489846";"8365,252658724896";"12";"";"";"";"";"5275717";"1"
"654727,0632";"6866269,0824";"CORENTIN CARIOU";"5282,534220372294";"5784,519124960183";"5932,529914212818";"5740,918285741794";"6742,115952165164";"6386,542654890139";"5978,193358723733";"7";"";"";"";"";"2766678";"1"
"652313,5223";"6859055,391";"CORVISART";"7934,978107512339";"7318,580287467838";"7557,461241915253";"8077,189505363626";"8739,206561903307";"9157,369788752598";"8130,797582152493";"6";"";"";"";"";"2512122";"1"
"654975,2848";"6859428,6327";"COUR SAINT-EMILION";"6992,128106995662";"7206,651855121215";"6728,965207561688";"7380,661716541571";"7360,114346042076";"8531,26481175177";"7366,631007335663";"14";"";"";"";"";"6043808";"1"
"648920,1378";"6864580,1642";"COURCELLES";"8975,621435299046";"10033,585856057873";"8008,49910953653";"11301,981932820978";"10696,206837415912";"10913,8365728354";"9988,288623994289";"2";"";"";"";"";"2557929";"1"
