"index";"Latitude";"Longitude";"gares_id";"nom_gare";"nomlong";"ligne";"x";"y";"prix_moyen_2014";"prix_moyen_2015";"prix_moyen_2016";"prix_moyen_2017";"prix_moyen_2018";"prix_moyen_2019";"prix_moyen_global"
"338,0";"48,8828919175";"2,30905226455";"506,0";"Malesherbes";"MALESHERBES";"3";"649328,8075";"6864985,5498";"8636,015922608032";"8555,473632879071";"8785,597773417263";"10055,56779801128";"10374,09185200004";"10583,997399387696";"9498,457396383898"
"257,0";"48,852725119300004";"2,4060891618799998";"509,0";"MaraÃ®chers";"MARAICHERS";"9";"656419,7092";"6861573,3159";"5585,5846286928545";"6284,933795736318";"6851,553753573504";"7518,13810970301";"7490,637057137288";"8203,271021359615";"6989,019727700431"
"98,0";"48,891465000299995";"2,34981545185";"510,0";"Marcadet-Poissonniers";"MARCADET-POISSONNIERS";"12";"652325,9876";"6865913,4413";"6644,297176782156";"6390,641110638025";"6885,419342309372";"7580,160018942182";"8239,800981733453";"8721,550180787433";"7410,3114685321025"
"31,0";"48,8914168342";"2,3497384070200003";"511,0";"Marcadet-Poissonniers";"MARCADET-POISSONNIERS";"4";"652320,2944";"6865908,132";"6648,451535841774";"6389,6885872493085";"6905,31853468536";"7583,642486241894";"8261,878939500804";"8732,926350135958";"7420,317738942517"
"178,0";"48,890485453800004";"2,3599957664099995";"519,0";"Marx Dormoy";"MARX DORMOY";"12";"653071,5478";"6865798,4225";"5923,483459519847";"5848,468393764642";"6403,250265632831";"6533,244129314518";"6580,398794539591";"7822,938155433396";"6518,630533034137"
"179,0";"48,8501273238";"2,34805429048";"525,0";"Maubert-Mutualité";"MAUBERT-MUTUALITE";"10";"652158,9045";"6861318,0602";"11500,117711145753";"10919,276103098913";"11017,530071832647";"12652,0163306674";"12913,866733564351";"14575,253049838488";"12263,010000024593"
"180,0";"48,8668000351";"2,3833832504599997";"533,0";"Ménilmontant";"MENILMONTANT";"2";"654765,838";"6863151,1043";"7476,203385071626";"7159,5228331572935";"7340,676426830713";"8040,257326105086";"8187,781797467572";"8839,388037402885";"7840,6383010058635"
"181,0";"48,847934807899996";"2,26421877705";"542,0";"Michel Ange-Auteuil";"MICHEL-ANGE-AUTEUIL";"10";"646004,7811";"6861128,3349";"8415,288153442934";"8547,37329016637";"7951,0259452921255";"9504,718528661875";"9781,813536009233";"10543,946660084028";"9124,027685609428"
"258,0";"48,8478956502";"2,26408203075";"543,0";"Michel Ange-Auteuil";"MICHEL-ANGE-AUTEUIL";"9";"645994,7057";"6861124,0745";"8393,25669634771";"8538,306475622041";"7909,64055177455";"9560,250337174728";"9762,799775915515";"10538,697472477428";"9117,158551551995"
"32,0";"48,8452475655";"2,2616234924";"544,0";"Michel Ange-Molitor";"MICHEL-ANGE-MOLITOR";"10";"645811,5379";"6860831,3205";"7814,492773497329";"7898,334897117269";"7627,345033978488";"9303,995827678396";"9368,53776067525";"10219,278132210015";"8705,330737526125"
"259,0";"48,84505817229999";"2,26174512496";"545,0";"Michel Ange-Molitor";"MICHEL-ANGE-MOLITOR";"9";"645820,2672";"6860810,1786";"7823,867116051008";"7860,298690216143";"7626,434235970852";"9216,77272784481";"9356,744296486175";"10180,206944862028";"8677,387335238504"
"340,0";"48,837117006999996";"2,40233316592";"546,0";"Michel Bizot";"MICHEL BIZOT";"8";"656130,969";"6859839,9191";"7215,162584188254";"7416,957040176452";"7268,892077735133";"7792,987610672553";"8140,118761889516";"8076,803536106011";"7651,82026846132"
"33,0";"48,847131008199995";"2,27276375332";"547,0";"Mirabeau";"MIRABEAU";"10";"646631,0122";"6861033,1517";"8090,419493558888";"8003,730171777371";"8156,188734577798";"8702,777215870152";"9374,608983617301";"10050,34590567254";"8729,678417512341"
"260,0";"48,8737699887";"2,31445603619";"548,0";"Miromesnil";"MIROMESNIL";"13";"649716,2811";"6863967,801";"11929,636482156422";"9496,219763116755";"9617,658772737954";"12893,000475274588";"11127,245825097847";"13356,721610085877";"11403,413821411574"
