id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-1386357,2018-01-03,000001,Vente,35000,44,,RUE DU THEATRE,9230,75015,75115,Paris 15e Arrondissement,75,,,75115000DW0077,,,703,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.288063,48.848191
2018-1386358,2018-01-05,000001,Vente,285000,85,,RUE DE LA CROIX NIVERT,2459,75015,75115,Paris 15e Arrondissement,75,,,75115000BW0002,,,52,29.56,86,,,,,,,,2,2,Appartement,30,2,,,,,,2.29591,48.843199
2018-1386359,2018-01-05,000001,Vente,305000,146,,BD DE GRENELLE,4310,75015,75115,Paris 15e Arrondissement,75,,,75115000DF0154,,,198,,,,,,,,,,1,2,Appartement,26,1,,,,,,2.298814,48.848109
2018-1386360,2018-01-09,000001,Vente,23000,32,,BD DE VAUGIRARD,9623,75015,75115,Paris 15e Arrondissement,75,,,75115000CP0052,,,425,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.316841,48.842126
2018-1386361,2018-01-04,000001,Vente,720000,19,,RUE GINOUX,4186,75015,75115,Paris 15e Arrondissement,75,,,75115000DW0077,,,213,68.3,,,,,,,,,1,2,Appartement,68,2,,,,,,2.288063,48.848191
2018-1386361,2018-01-04,000001,Vente,720000,44,,RUE DU THEATRE,9230,75015,75115,Paris 15e Arrondissement,75,,,75115000DW0077,,,541,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.288063,48.848191
2018-1386362,2018-01-05,000001,Vente,379000,30,,RUE FRANCOIS BONVIN,3793,75015,75115,Paris 15e Arrondissement,75,,,75115000BZ0020,,,76,38.94,,,,,,,,,1,2,Appartement,39,2,,,,,,2.305742,48.844277
2018-1386363,2018-01-11,000001,Vente,386000,113,,RUE DES ENTREPRENEURS,3289,75015,75115,Paris 15e Arrondissement,75,,,75115000EH0082,,,41,48.6,6,,,,,,,,2,2,Appartement,35,2,,,,,,2.2948,48.843216
2018-1386364,2018-01-11,000001,Vente,315000,38,,RUE FREMICOURT,3854,75015,75115,Paris 15e Arrondissement,75,,,75115000DF0070,,,7,35.1,,,,,,,,,1,2,Appartement,36,2,,,,,,2.300202,48.847528
2018-1386365,2018-01-04,000001,Vente,24000,6,,RUE BARGUE,0674,75015,75115,Paris 15e Arrondissement,75,,,75115000CH0045,,,410,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.305911,48.840379
2018-1386366,2018-01-11,000001,Vente,133000,11,,RUE DE PONDICHERY,7595,75015,75115,Paris 15e Arrondissement,75,,,75115000DH0062,,,38,17.44,,,,,,,,,1,2,Appartement,43,2,,,,,,2.297122,48.850028
2018-1386367,2018-01-03,000001,Vente,400000,7,,RUE D ALENCON,0141,75015,75115,Paris 15e Arrondissement,75,,,75115000CR0082,,,16,41.35,,,,,,,,,1,2,Appartement,40,2,,,,,,2.320926,48.844205
