id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-1403900,2018-01-05,000001,Vente,12000,26,,RUE DU CAPITAINE FERBER,1500,75020,75120,Paris 20e Arrondissement,75,,,75120000BL0152,,,266,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.406275,48.865813
2018-1403901,2018-01-05,000001,Vente,392000,104,,BD DE CHARONNE,1887,75020,75120,Paris 20e Arrondissement,75,,,75120000DR0193,,,50,44.7,74,,,,,,,,2,2,Appartement,43,3,,,,,,2.396955,48.853892
2018-1403902,2018-01-09,000001,Vente,595000,167,,AV GAMBETTA,3933,75020,75120,Paris 20e Arrondissement,75,,,75120000BS0035,,,8,80.63,9,,,,,,,,2,2,Appartement,80,3,,,,,,2.403439,48.87114
2018-1403902,2018-01-09,000001,Vente,595000,167,,AV GAMBETTA,3933,75020,75120,Paris 20e Arrondissement,75,,,75120000BS0035,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.403439,48.87114
2018-1403906,2018-01-09,000001,Vente,172000,11,,RUE DE LA CR DES NOUES,2391,75020,75120,Paris 20e Arrondissement,75,,,75120000CI0056,,,195,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.402664,48.863589
2018-1403906,2018-01-09,000001,Vente,172000,11,,RUE DE LA CR DES NOUES,2391,75020,75120,Paris 20e Arrondissement,75,,,75120000CI0056,,,180,18.4,,,,,,,,,1,2,Appartement,18,1,,,,,,2.402664,48.863589
2018-1403907,2018-01-11,000001,Vente,425000,212,,BD DE CHARONNE,1887,75020,75120,Paris 20e Arrondissement,75,,,75120000CS0011,,,14,64.02,,,,,,,,,1,2,Appartement,64,3,,,,,,2.390478,48.8585
2018-1403908,2018-01-04,000001,Vente,230000,3,,RUE FERDINAND GAMBON,3589,75020,75120,Paris 20e Arrondissement,75,,,75120000DM0053,,,110,,135,,,,,,,,2,2,Appartement,30,1,,,,,,2.407247,48.853213
2018-1403910,2018-01-08,000001,Vente,18500,65,,PL DE LA REUNION,8179,75020,75120,Paris 20e Arrondissement,75,,,75120000DR0053,,,148,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.40043,48.855191
2018-1403913,2018-01-11,000001,Vente,490000,65,,PL DE LA REUNION,8179,75020,75120,Paris 20e Arrondissement,75,,,75120000DR0053,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.40043,48.855191
