id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-1368598,2018-01-05,000001,Vente,90000,1,,AV SILVESTRE DE SACY,8974,75007,75107,Paris 7e Arrondissement,75,,,75107000CH0001,,,3,,,,,,,,,,1,2,Appartement,18,1,,,,,,2.297503,48.85902
2018-1368598,2018-01-05,000001,Vente,90000,1,,AV SILVESTRE DE SACY,8974,75007,75107,Paris 7e Arrondissement,75,,,75107000CH0001,,,2,8.67,,,,,,,,,1,2,Appartement,8,1,,,,,,2.297503,48.85902
2018-1368601,2018-01-05,000001,Vente,30000,53,,AV DE SAXE,8866,75007,75107,Paris 7e Arrondissement,75,,,75107000BI0005,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.312632,48.847043
2018-1368610,2018-01-08,000001,Vente,620000,16,,AV DE LA MOTTE PICQUET,5308,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0109,,,4,63.77,62,,,,,,,,2,2,Appartement,64,3,,,,,,2.308353,48.856669
2018-1368612,2018-01-12,000001,Vente,450000,29,,RUE CHEVERT,1996,75007,75107,Paris 7e Arrondissement,75,,,75107000BX0065,,,19,43,,,,,,,,,1,2,Appartement,44,2,,,,,,2.307833,48.854441
2018-1368619,2018-01-18,000001,Vente,255000,70,,RUE ST DOMINIQUE,8529,75007,75107,Paris 7e Arrondissement,75,,,75107000CL0030,,,19,30.69,,,,,,,,,1,2,Appartement,30,3,,,,,,2.308155,48.859987
2018-1368620,2018-01-15,000001,Vente,330000,11,,RUE BARBET DE JOUY,0664,75007,75107,Paris 7e Arrondissement,75,,,75107000BD0011,,,143,38.12,,,,,,,,,1,2,Appartement,39,1,,,,,,2.318149,48.853814
2018-1368620,2018-01-15,000001,Vente,330000,11,,RUE BARBET DE JOUY,0664,75007,75107,Paris 7e Arrondissement,75,,,75107000BD0011,,,162,,,,,,,,,,1,2,Appartement,48,1,,,,,,2.318149,48.853814
2018-1368622,2018-01-15,000001,Vente,180000,10,,RUE DUVIVIER,3065,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0054,,,10,15.2,,,,,,,,,1,2,Appartement,15,1,,,,,,2.306675,48.857202
2018-1368627,2018-01-11,000001,Vente,1240000,81,,QUAI D ORSAY,6952,75007,75107,Paris 7e Arrondissement,75,,,75107000CN0008,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303797,48.862091
