id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-1242859,2016-01-11,000001,Vente,275000,23,,RUE ERARD,3313,75012,75112,Paris 12e Arrondissement,75,,,75112000CT0033,,,103,,115,39.2,,,,,,,2,2,Appartement,38,2,,,,,,2.385934,48.846363
2016-1242862,2016-01-15,000001,Vente,18500,108,,AV DU GAL MICHEL BIZOT,4075,75012,75112,Paris 12e Arrondissement,75,,,75112000AS0042,,,101,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.404611,48.838717
2016-1242863,2016-01-06,000001,Vente,270000,16,,RUE DE WATTIGNIES,9952,75012,75112,Paris 12e Arrondissement,75,,,75112000BS0002,,,38,,,,,,,,,,1,2,Appartement,27,2,,,,,,2.393514,48.836385
2016-1242863,2016-01-06,000001,Vente,270000,16,,RUE DE WATTIGNIES,9952,75012,75112,Paris 12e Arrondissement,75,,,75112000BS0002,,,28,36.74,,,,,,,,,1,2,Appartement,36,2,,,,,,2.393514,48.836385
2016-1242866,2016-01-08,000001,Vente,180000,16,,RUE DE FECAMP,3539,75012,75112,Paris 12e Arrondissement,75,,,75112000BR0026,,,6,25.8,,,,,,,,,1,2,Appartement,21,2,,,,,,2.398681,48.834824
2016-1242870,2016-01-18,000001,Vente,202000,37,,RUE DE WATTIGNIES,9952,75012,75112,Paris 12e Arrondissement,75,,,75112000BW0009,,,121,,17,26.26,,,,,,,2,2,Appartement,28,1,,,,,,2.395761,48.836278
2016-1242873,2016-01-15,000001,Vente,416143.65,50,,AV DU DOC ARNOLD NETTER,2816,75012,75112,Paris 12e Arrondissement,75,,,75112000AH0001,,,22,,41,,,,,,,,2,2,Appartement,124,0,,,,,,2.405939,48.844278
2016-1242874,2016-01-15,000001,Vente,290000,67,,AV DU DOC ARNOLD NETTER,2816,75012,75112,Paris 12e Arrondissement,75,,,75112000AB0047,,,202,,215,,236,35,,,,,3,2,Appartement,36,2,,,,,,2.405527,48.845669
2016-1242875,2016-01-04,000001,Vente,350000,44,,RUE DE FECAMP,3539,75012,75112,Paris 12e Arrondissement,75,,,75112000BP0068,,,191,50.46,609,,,,,,,,2,2,Appartement,47,2,,,,,,2.400941,48.835754
2016-1242883,2016-01-11,000001,Vente,560000,23,,RUE PIERRE BOURDAN,7411,75012,75112,Paris 12e Arrondissement,75,,,75112000CP0020,,,4112,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.389925,48.847186
2016-1242883,2016-01-11,000001,Vente,560000,47,,RUE DE REUILLY,8175,75012,75112,Paris 12e Arrondissement,75,,,75112000CP0020,,,3221,,3268,75.35,,,,,,,2,2,Appartement,76,3,,,,,,2.389925,48.847186
2016-1242888,2016-01-20,000001,Vente,472900,2,B,RUE DE LYON,5866,75012,75112,Paris 12e Arrondissement,75,,,75112000EM0046,,,13,,70,59.84,,,,,,,2,2,Appartement,44,3,,,,,,2.372694,48.846197
2016-1242891,2016-01-15,000001,Vente,147000,12,,RUE D ALIGRE,0200,75012,75112,Paris 12e Arrondissement,75,,,75112000EW0010,,,42,,51,20.91,,,,,,,2,2,Appartement,21,2,,,,,,2.377879,48.848172
2016-1242892,2016-01-20,000001,Vente,20000,63,,AV DU DOC ARNOLD NETTER,2816,75012,75112,Paris 12e Arrondissement,75,,,75112000AB0049,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.405405,48.845434
2016-1242893,2016-01-13,000001,Vente,433480,2,B,RUE DE LYON,5866,75012,75112,Paris 12e Arrondissement,75,,,75112000EM0046,,,2,,39,,,,,,,,2,2,Appartement,58,3,,,,,,2.372694,48.846197
2016-1242896,2016-01-22,000001,Vente,22000,8,,RUE DE RAMBOUILLET,8007,75012,75112,Paris 12e Arrondissement,75,,,75112000CW0001,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.382644,48.844266
2016-1242897,2016-01-20,000001,Vente,936000,7,,RUE LAMBLARDIE,5298,75012,75112,Paris 12e Arrondissement,75,,,75112000CA0017,,,115,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.396917,48.840346
2016-1242897,2016-01-20,000001,Vente,936000,7,,RUE LAMBLARDIE,5298,75012,75112,Paris 12e Arrondissement,75,,,75112000CA0017,,,12,114.64,,,,,,,,,1,2,Appartement,97,4,,,,,,2.396917,48.840346
2016-1242899,2016-01-14,000001,Vente,293000,90,,BD DIDEROT,2792,75012,75112,Paris 12e Arrondissement,75,,,75112000CT0005,,,4,32.6,,,,,,,,,1,2,Appartement,32,2,,,,,,2.384262,48.846644
2016-1242902,2016-01-12,000001,Vente,42863000,20,,RUE HECTOR MALOT,4517,75012,75112,Paris 12e Arrondissement,75,,,75112000EW0033,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,4046,0,S,sols,,,1278,2.377538,48.846722
