id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-1272770,2016-01-07,000001,Vente,810000,7,,QUAI DE BOURBON,1182,75004,75104,Paris 4e Arrondissement,75,,,75104000AV0023,,,5,58.56,6,,,,,,,,2,2,Appartement,71,3,,,,,,2.356661,48.85243
2016-1272771,2016-01-05,000001,Vente,513000,33,,BD BOURDON,1190,75004,75104,Paris 4e Arrondissement,75,,,75104000AP0070,,,13,45.03,14,,,,,,,,2,2,Appartement,44,2,,,,,,2.367356,48.851838
2016-1272772,2016-01-18,000001,Vente,580000,60,,RUE ST LOUIS EN L ILE,8678,75004,75104,Paris 4e Arrondissement,75,,,75104000AV0011,,,12,,6,31.88,,,,,,,2,2,Appartement,33,2,,,,,,2.355837,48.85222
2016-1272775,2016-01-20,000001,Vente,270000,29,,RUE DES ROSIERS,8370,75004,75104,Paris 4e Arrondissement,75,,,75104000AJ0070,,,11,25.3,26,,,,,,,,2,2,Appartement,26,2,,,,,,2.35817,48.857643
2016-1272778,2016-01-11,000001,Vente,420000,6,,RUE DES ROSIERS,8370,75004,75104,Paris 4e Arrondissement,75,,,75104000AI0028,,,42,13.48,43,19.6,,,,,,,2,2,Appartement,32,1,,,,,,2.36038,48.856843
2016-1272779,2016-01-22,000001,Vente,400000,1,,IMP GUEMENEE,4365,75004,75104,Paris 4e Arrondissement,75,,,75104000AO0051,,,62,40.81,,,,,,,,,1,2,Appartement,40,2,,,,,,2.365567,48.853952
2016-1272781,2016-01-25,000001,Vente,307550,57,,RUE QUINCAMPOIX,7970,75004,75104,Paris 4e Arrondissement,75,,,75104000AB0014,,,42,31.59,71,,,,,,,,2,2,Appartement,31,3,,,,,,2.350456,48.861523
2016-1272782,2016-01-21,000001,Vente,540000,7,,RUE DE LESDIGUIERES,5616,75004,75104,Paris 4e Arrondissement,75,,,75104000AP0029,,,2,103.07,,,,,,,,,1,4,Local industriel. commercial ou assimilé,111,0,,,,,,2.366651,48.852875
2016-1272783,2016-01-07,000001,Vente,140000,3,,RUE DES TOURNELLES,9382,75004,75104,Paris 4e Arrondissement,75,,,75104000AO0066,,,9,45.62,,,,,,,,,1,2,Appartement,46,2,,,,,,2.367193,48.853995
2016-1272784,2016-01-07,000001,Vente,978350,5,,RUE DU TRESOR,9434,75004,75104,Paris 4e Arrondissement,75,,,75104000AJ0165,,,13,,43,,44,68.46,45,68.46,,,4,2,Appartement,65,4,,,,,,2.357938,48.856865
2016-1272785,2016-01-19,000001,Vente,10000,68,,RUE DE RIVOLI,8249,75004,75104,Paris 4e Arrondissement,75,,,75104000AF0051,,,123,,133,,138,,,,,,3,3,Dépendance,,0,,,,,,2.352155,48.85774
2016-1272788,2016-01-29,000001,Vente,420000,17,,RUE CHANOINESSE,1748,75004,75104,Paris 4e Arrondissement,75,,,75104000AW0034,,,13,26.31,14,6.21,79,,,,,,3,2,Appartement,32,2,,,,,,2.350327,48.853859
2016-1272790,2016-01-26,000001,Vente,399000,16,,RUE DU PETIT MUSC,7338,75004,75104,Paris 4e Arrondissement,75,,,75104000AQ0058,,,19,41.14,41,,,,,,,,2,2,Appartement,39,2,,,,,,2.363738,48.852079
2016-1272791,2016-01-28,000001,Vente,535000,44,,RUE SAINT ANTOINE,8490,75004,75104,Paris 4e Arrondissement,75,,,75104000AO0026,,,101,,15,60.57,,,,,,,2,2,Appartement,64,3,,,,,,2.364658,48.85427
2016-1272794,2016-01-18,000001,Vente,1415000,43,,RUE DES FRANCS BOURGEOIS,3820,75004,75104,Paris 4e Arrondissement,75,,,75104000AI0011,,,17,76.56,,,,,,,,,1,4,Local industriel. commercial ou assimilé,34,0,,,,,,2.359484,48.857947
2016-1272794,2016-01-18,000001,Vente,1415000,43,,RUE DES FRANCS BOURGEOIS,3820,75004,75104,Paris 4e Arrondissement,75,,,75104000AI0011,,,44,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,111,0,,,,,,2.359484,48.857947
