id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-1233862,2016-01-12,000001,Vente,62000,14,,RUE D ALGER,0191,75001,75101,Paris 1er Arrondissement,75,,,75101000AY0036,,,15,6.4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330206,48.865499
2016-1233865,2016-01-14,000001,Vente,370500,15,,RUE DU BOULOI,1178,75001,75101,Paris 1er Arrondissement,75,,,75101000AR0062,,,12,45.91,25,,,,,,,,2,2,Appartement,46,2,,,,,,2.340819,48.863798
2016-1233866,2016-01-15,000001,Vente,206000,148,,RUE SAINT HONORE,8635,75001,75101,Paris 1er Arrondissement,75,,,75101000AS0072,,,16,23.49,,,,,,,,,1,2,Appartement,23,1,,,,,,2.340441,48.86202
2016-1233867,2016-01-11,000001,Vente,374100,12,,RUE DES MOULINS,6603,75001,75101,Paris 1er Arrondissement,75,,,75101000AW0015,,,3,40.6,39,,40,,,,,,3,2,Appartement,33,2,,,,,,2.33528,48.866898
2016-1233868,2016-01-14,000001,Vente,200000,262,,RUE SAINT HONORE,8635,75001,75101,Paris 1er Arrondissement,75,,,75101000AX0103,,,41,20.02,,,,,,,,,1,2,Appartement,18,1,,,,,,2.333623,48.864394
2016-1233879,2016-01-12,000001,Vente,490000,17,,RUE DU LOUVRE,5825,75001,75101,Paris 1er Arrondissement,75,,,75101000AR0072,,,39,,,,,,,,,,1,2,Appartement,20,1,,,,,,2.342222,48.864133
2016-1233879,2016-01-12,000001,Vente,490000,17,,RUE DU LOUVRE,5825,75001,75101,Paris 1er Arrondissement,75,,,75101000AR0072,,,18,30.81,,,,,,,,,1,2,Appartement,30,1,,,,,,2.342222,48.864133
2016-1233884,2016-01-27,000001,Vente,1659945,5,,RUE DU LOUVRE,5825,75001,75101,Paris 1er Arrondissement,75,,,75101000AS0048,,,9,133.27,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,0,,,,,,2.341028,48.861928
2016-1233884,2016-01-27,000001,Vente,1659945,5,,RUE DU LOUVRE,5825,75001,75101,Paris 1er Arrondissement,75,,,75101000AS0048,,,10,78.18,,,,,,,,,1,2,Appartement,78,3,,,,,,2.341028,48.861928
2016-1233885,2016-01-27,000001,Vente,1196536,5,,RUE DU LOUVRE,5825,75001,75101,Paris 1er Arrondissement,75,,,75101000AS0048,,,26,,6,171.72,7,18.85,,,,,3,4,Local industriel. commercial ou assimilé,199,0,,,,,,2.341028,48.861928
2016-1233896,2016-01-25,000001,Vente,190000,4,,RUE DU MARCHE ST HONORE,6034,75001,75101,Paris 1er Arrondissement,75,,,75101000AY0053,,,31,17.5,58,,,,,,,,2,2,Appartement,20,1,,,,,,2.331276,48.865657
2016-1233899,2016-01-27,000001,Vente,371500,5,,RUE JEAN JACQUES ROUSSEAU,4901,75001,75101,Paris 1er Arrondissement,75,,,75101000AS0017,,,59,33.4,60,,61,,62,,,,4,2,Appartement,32,2,,,,,,2.339872,48.862374
