id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2015-1147585,2015-01-08,000001,Vente,487000,9,,RUE DE LA COMETE,2223,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0080,,,34,,7,49.23,,,,,,,2,2,Appartement,30,1,,,,,,2.309316,48.859244
2015-1147586,2015-01-13,000001,Vente,1300000,17,,RUE DE BABYLONE,0618,75007,75107,Paris 7e Arrondissement,75,,,75107000AI0012,,,19,,4,95.19,,,,,,,2,2,Appartement,100,5,,,,,,2.322914,48.85157
2015-1147589,2015-01-15,000001,Vente,1064550,9,,RUE AMELIE,0268,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0037,,,21,,22,,25,,31,,51,,5,2,Appartement,84,3,,,,,,2.307683,48.859077
2015-1147591,2015-01-06,000001,Vente,228000,1,,RUE ALLENT,0208,75007,75107,Paris 7e Arrondissement,75,,,75107000AC0025,,,38,,,,,,,,,,1,2,Appartement,28,1,,,,,,2.330987,48.857928
2015-1147593,2015-01-05,000001,Vente,475000,65,,AV DE LA BOURDONNAIS,5202,75007,75107,Paris 7e Arrondissement,75,,,75107000CD0021,,,34,47.4,,,,,,,,,1,2,Appartement,50,2,,,,,,2.301617,48.857124
2015-1147596,2015-01-06,000001,Vente,463175,157,B,RUE DE L UNIVERSITE,9527,75007,75107,Paris 7e Arrondissement,75,,,75107000CK0062,,,16,48.2,40,,,,,,,,2,2,Appartement,48,2,,,,,,2.304382,48.86097
2015-1147597,2015-01-07,000001,Vente,4800000,28,,RUE FABERT,3477,75007,75107,Paris 7e Arrondissement,75,,,75107000AU0014,,,23,,8,164.33,,,,,,,2,2,Appartement,158,5,,,,,,2.311167,48.86024
2015-1147597,2015-01-07,000001,Vente,4800000,28,,RUE FABERT,3477,75007,75107,Paris 7e Arrondissement,75,,,75107000AU0014,,,16,15.69,,,,,,,,,1,3,Dépendance,,0,,,,,,2.311167,48.86024
2015-1147601,2015-01-13,000001,Vente,400000,9,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BG0007,,,46,,47,,63,39.38,,,,,3,2,Appartement,39,2,,,,,,2.318326,48.849695
2015-1147605,2015-01-09,000001,Vente,380000,153,,RUE DE L UNIVERSITE,9527,75007,75107,Paris 7e Arrondissement,75,,,75107000CK0066,,,77,,,,,,,,,,1,2,Appartement,32,1,,,,,,2.305094,48.860682
2015-1147607,2015-01-07,000001,Vente,1185000,30,,RUE DES SAINTS PERES,8767,75007,75107,Paris 7e Arrondissement,75,,,75107000AD0065,,,507,93.65,534,,,,,,,,2,2,Appartement,101,4,,,,,,2.330481,48.855489
2015-1147609,2015-01-14,000001,Echange,5000,14,,RUE DE MONTTESSUY,6535,75007,75107,Paris 7e Arrondissement,75,,,75107000CI0020,,,50,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,48,0,,,,,,2.299182,48.859801
2015-1147610,2015-01-14,000002,Echange,10000,14,,RUE DE MONTTESSUY,6535,75007,75107,Paris 7e Arrondissement,75,,,75107000CI0020,,,39,,,,,,,,,,1,2,Appartement,52,3,,,,,,2.299182,48.859801
2015-1147610,2015-01-14,000003,Echange,10000,14,,RUE DE MONTTESSUY,6535,75007,75107,Paris 7e Arrondissement,75,,,75107000CI0020,,,41,,,,,,,,,,1,2,Appartement,34,1,,,,,,2.299182,48.859801
2015-1147611,2015-01-07,000001,Vente,2803000,59,,QUAI BRANLY,1257,75007,75107,Paris 7e Arrondissement,75,,,75107000CP0007,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.296162,48.860608
2015-1147611,2015-01-07,000001,Vente,2803000,59,,QUAI BRANLY,1257,75007,75107,Paris 7e Arrondissement,75,,,75107000CP0007,,,47,,48,,,,,,,,2,2,Appartement,107,5,,,,,,2.296162,48.860608
2015-1147611,2015-01-07,000001,Vente,2803000,59,,QUAI BRANLY,1257,75007,75107,Paris 7e Arrondissement,75,,,75107000CP0007,,,12,194.05,,,,,,,,,1,2,Appartement,188,7,,,,,,2.296162,48.860608
2015-1147613,2015-01-23,000001,Vente,228000,2,,RUE DU GROS CAILLOU,4348,75007,75107,Paris 7e Arrondissement,75,,,75107000CD0044,,,3,,,,,,,,,,1,2,Appartement,24,2,,,,,,2.302315,48.85727
2015-1147613,2015-01-23,000001,Vente,228000,2,,RUE DU GROS CAILLOU,4348,75007,75107,Paris 7e Arrondissement,75,,,75107000CD0044,,,28,28.29,,,,,,,,,1,2,Appartement,39,2,,,,,,2.302315,48.85727
2015-1147614,2015-01-28,000001,Echange,2000,12,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AO0005,,,15,,,,,,,,,,1,2,Appartement,139,4,,,,,,2.328238,48.858537
2015-1147614,2015-01-28,000002,Echange,2000,12,,RUE DU BAC,0620,75007,75107,Paris 7e Arrondissement,75,,,75107000AO0005,,,17,,,,,,,,,,1,2,Appartement,105,4,,,,,,2.328238,48.858537
