id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1095718,2019-01-04,000001,Vente,620000,16,,RUE DE L OURCQ,6980,75019,75119,Paris 19e Arrondissement,75,,,75119000BB0002,,,119,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.384265,48.888985
2019-1095718,2019-01-04,000001,Vente,620000,16,,RUE DE L OURCQ,6980,75019,75119,Paris 19e Arrondissement,75,,,75119000BB0002,,,9,60.63,,,,,,,,,1,2,Appartement,61,3,,,,,,2.384265,48.888985
2019-1095719,2019-01-14,000001,Vente,400000,2,,RUE DU PLATEAU,7528,75019,75119,Paris 19e Arrondissement,75,,,75119000EK0038,,,1184,48.48,1244,,,,,,,,2,2,Appartement,48,2,,,,,,2.385205,48.878511
2019-1095721,2019-01-03,000001,Vente,418000,16,,RUE DE JOINVILLE,4990,75019,75119,Paris 19e Arrondissement,75,,,75119000AM0033,,,148,,50,50.41,,,,,,,2,2,Appartement,46,2,,,,,,2.379815,48.890269
2019-1095722,2019-01-08,000001,Vente,311000,42,,RUE MANIN,5976,75019,75119,Paris 19e Arrondissement,75,,,75119000CX0039,,,161,38.94,,,,,,,,,1,2,Appartement,39,2,,,,,,2.391776,48.884194
2019-1095723,2019-01-08,000001,Vente,1111359,12,,RUE CLAVEL,2092,75019,75119,Paris 19e Arrondissement,75,,,75119000EB0040,,,71,108.28,,,,,,,,,1,2,Appartement,107,3,,,,,,2.384975,48.875259
2019-1095724,2019-01-04,000001,Vente,430000,10,,RUE DE CAMBRAI,1451,75019,75119,Paris 19e Arrondissement,75,,,75119000BL0059,,,2003,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.378821,48.89379
2019-1095724,2019-01-04,000001,Vente,430000,10,,RUE DE CAMBRAI,1451,75019,75119,Paris 19e Arrondissement,75,,,75119000BL0059,,,1761,,8035,83.93,,,,,,,2,2,Appartement,85,4,,,,,,2.378821,48.89379
2019-1095730,2019-01-04,000001,Vente,223000,1,,VLA ALBERT ROBIDA,0127,75019,75119,Paris 19e Arrondissement,75,,,75119000DZ0114,,,18,24.62,,,,,,,,,1,2,Appartement,25,2,,,,,,2.390756,48.878909
2019-1095732,2019-01-09,000001,Vente,150000,45,,RUE DE NANTES,6671,75019,75119,Paris 19e Arrondissement,75,,,75119000BH0004,,,30,,54,,,,,,,,2,2,Appartement,32,2,,,,,,2.380304,48.892635
2019-1095734,2019-01-08,000001,Vente,10000,22,,RUE DES ARDENNES,0427,75019,75119,Paris 19e Arrondissement,75,,,75119000BB0034,,,166,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.385936,48.889291
2019-1095735,2019-01-07,000001,Vente,350000,9,,RUE EDGAR POE,3114,75019,75119,Paris 19e Arrondissement,75,,,75119000EV0093,,,24,48.59,25,,,,,,,,2,2,Appartement,44,2,,,,,,2.376811,48.877097
2019-1095737,2019-01-08,000001,Vente,267470,7,,VLA DE L ADOUR,0073,75019,75119,Paris 19e Arrondissement,75,,,75119000EB0073,,,5,22.3,,,,,,,,,1,2,Appartement,35,1,,,,,,2.386421,48.875339
2019-1095738,2019-01-03,000001,Vente,315000,12,,RUE DE THIONVILLE,9284,75019,75119,Paris 19e Arrondissement,75,,,75119000AZ0007,,,19,36.52,,,,,,,,,1,2,Appartement,38,2,,,,,,2.381558,48.888279
2019-1095739,2019-01-08,000001,Vente,287500,22,,RUE MANIN,5976,75019,75119,Paris 19e Arrondissement,75,,,75119000DH0022,,,33,34,,,,,,,,,1,2,Appartement,32,2,,,,,,2.387631,48.882963
2019-1095740,2019-01-07,000001,Vente,190000,17,,ALL DES EIDERS,3180,75019,75119,Paris 19e Arrondissement,75,,,75119000BL0059,,,6431,29.13,8301,,,,,,,,2,2,Appartement,30,1,,,,,,2.378821,48.89379
2019-1095740,2019-01-07,000001,Vente,190000,19,,ALL DES EIDERS,3180,75019,75119,Paris 19e Arrondissement,75,,,75119000BL0059,,,874,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.378821,48.89379
2019-1095743,2019-01-11,000001,Vente,267500,82,,QUAI DE LA LOIRE,5732,75019,75119,Paris 19e Arrondissement,75,,,75119000AY0041,,,322,27.22,484,,,,,,,,2,2,Appartement,29,1,,,,,,2.379117,48.887083
2019-1095745,2019-01-08,000001,Vente,410000,47,,RUE DE MEAUX,6236,75019,75119,Paris 19e Arrondissement,75,,,75119000AT0055,,,19,50.29,,,,,,,,,1,2,Appartement,52,2,,,,,,2.372568,48.881078
2019-1095746,2019-01-14,000001,Vente,545000,79,,AV JEAN JAURES,4903,75019,75119,Paris 19e Arrondissement,75,,,75119000AW0020,,,44,53.1,57,,,,,,,,2,4,Local industriel. commercial ou assimilé,53,0,,,,,,2.378265,48.885258
2019-1095749,2019-01-07,000001,Vente,410000,58,,AV SIMON BOLIVAR,8978,75019,75119,Paris 19e Arrondissement,75,,,75119000EV0039,,,86,,,,,,,,,,1,2,Appartement,85,4,,,,,,2.377631,48.876684
