id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1072788,2019-01-08,000001,Vente,22500,10,,RUE DE CITEAUX,2055,75012,75112,Paris 12e Arrondissement,75,,,75112000EZ0013,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.380551,48.847389
2019-1072790,2019-01-02,000001,Vente,18500,111,,RUE DE REUILLY,8175,75012,75112,Paris 12e Arrondissement,75,,,75112000CI0014,,,695,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.393802,48.842482
2019-1072795,2019-01-04,000001,Vente,450000,33,,BD PONIATOWSKI,7597,75012,75112,Paris 12e Arrondissement,75,,,75112000BN0038,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.399407,48.832752
2019-1072795,2019-01-04,000001,Vente,450000,33,,BD PONIATOWSKI,7597,75012,75112,Paris 12e Arrondissement,75,,,75112000BN0038,,,2,119.95,,,,,,,,,1,4,Local industriel. commercial ou assimilé,94,0,,,,,,2.399407,48.832752
2019-1072797,2019-01-09,000001,Vente,276000,81,,RUE DE WATTIGNIES,9952,75012,75112,Paris 12e Arrondissement,75,,,75112000BP0042,,,29,28.27,59,,,,,,,,2,2,Appartement,30,2,,,,,,2.400218,48.834972
2019-1072801,2019-01-10,000001,Vente,300000,22,,BD DE REUILLY,8174,75012,75112,Paris 12e Arrondissement,75,,,75112000CB0062,,,47,40.09,,,,,,,,,1,2,Appartement,40,1,,,,,,2.392346,48.838634
2019-1072802,2019-01-07,000001,Vente en l'état futur d'achèvement,500200,,,,,,75112,Paris 12e Arrondissement,75,,,75112000BV0010,,,3,,,,,,,,,,1,,,,,,,,,,2.395257,48.839093
2019-1072803,2019-01-07,000001,Vente,847410,7,,RUE CROZATIER,2472,75012,75112,Paris 12e Arrondissement,75,,,75112000HA0045,,,8,84.01,,,,,,,,,1,2,Appartement,44,2,,,,,,2.382348,48.845383
2019-1072803,2019-01-07,000001,Vente,847410,7,,RUE CROZATIER,2472,75012,75112,Paris 12e Arrondissement,75,,,75112000HA0045,,,6,84.01,,,,,,,,,1,2,Appartement,44,2,,,,,,2.382348,48.845383
2019-1072805,2019-01-10,000001,Vente,655000,17,,RUE DE CITEAUX,2055,75012,75112,Paris 12e Arrondissement,75,,,75112000EZ0025,,,67,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.379966,48.84773
2019-1072805,2019-01-10,000001,Vente,655000,17,,RUE DE CITEAUX,2055,75012,75112,Paris 12e Arrondissement,75,,,75112000EZ0025,,,114,,2,,,,,,,,2,2,Appartement,62,3,,,,,,2.379966,48.84773
2019-1072806,2019-01-07,000001,Vente,910000,27,B,RUE DE RAMBOUILLET,8007,75012,75112,Paris 12e Arrondissement,75,,,75112000HA0155,,,431,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.38151,48.844787
2019-1072806,2019-01-07,000001,Vente,910000,27,B,RUE DE RAMBOUILLET,8007,75012,75112,Paris 12e Arrondissement,75,,,75112000HA0155,,,412,,,,,,,,,,1,2,Appartement,96,3,,,,,,2.38151,48.844787
2019-1072808,2019-01-15,000001,Vente,1835000,36,,AV DAUMESNIL,2584,75012,75112,Paris 12e Arrondissement,75,,,75112000EW0059,,,11,196.85,7,,,,,,,,2,2,Appartement,200,6,,,,,,2.375712,48.84676
2019-1072810,2019-01-10,000001,Vente,370000,268,,AV DAUMESNIL,2584,75012,75112,Paris 12e Arrondissement,75,,,75112000AX0018,,,101,,35,40.33,,,,,,,2,2,Appartement,40,2,,,,,,2.404605,48.835767
2019-1072817,2019-01-08,000001,Vente,360000,39,,BD DE REUILLY,8174,75012,75112,Paris 12e Arrondissement,75,,,75112000CB0090,,,240,36.37,253,,,,,,,,2,2,Appartement,34,2,,,,,,2.393189,48.839777
