id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1095716,2019-01-07,000001,Vente,232750,4,,RUE JULES DUMIEN,5077,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0006,,,51,,,,,,,,,,1,2,Appartement,34,1,,,,,,2.400905,48.869298
2019-1095716,2019-01-07,000001,Vente,232750,4,,RUE JULES DUMIEN,5077,75020,75120,Paris 20e Arrondissement,75,,,75120000BM0006,,,13,30.05,14,,,,,,,,2,2,Appartement,25,1,,,,,,2.400905,48.869298
2019-1095717,2019-01-10,000001,Vente,495000,5,,ALL GEORGES ROUAULT,4145,75020,75120,Paris 20e Arrondissement,75,,,75120000AN0009,,,2014,69.9,2064,,,,,,,,2,2,Appartement,39,1,,,,,,2.384231,48.869706
2019-1095720,2019-01-04,000001,Vente,267000,82,,RUE PIXERECOURT,7504,75020,75120,Paris 20e Arrondissement,75,,,75120000AT0007,,,2098,,2114,,,,,,,,2,2,Appartement,40,1,,,,,,2.396493,48.87457
2019-1095720,2019-01-04,000001,Vente,267000,72,,RUE PIXERECOURT,7504,75020,75120,Paris 20e Arrondissement,75,,,75120000AT0007,,,2028,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.396493,48.87457
2019-1095725,2019-01-03,000001,Vente,258000,67,,RUE DE LA MARE,6039,75020,75120,Paris 20e Arrondissement,75,,,75120000AL0064,,,64,,70,23.7,,,,,,,2,2,Appartement,24,2,,,,,,2.389542,48.872301
2019-1095726,2019-01-03,000001,Vente,523500,7,,RUE HENRI DUBOUILLON,4553,75020,75120,Paris 20e Arrondissement,75,,,75120000AY0012,,,30,,9,76.14,,,,,,,2,2,Appartement,45,3,,,,,,2.404585,48.873063
2019-1095726,2019-01-03,000001,Vente,523500,7,,RUE HENRI DUBOUILLON,4553,75020,75120,Paris 20e Arrondissement,75,,,75120000AY0012,,,10,,39,,,,,,,,2,2,Appartement,40,2,,,,,,2.404585,48.873063
2019-1095727,2019-01-07,000001,Vente,197000,77,,RUE PELLEPORT,7228,75020,75120,Paris 20e Arrondissement,75,,,75120000CD0067,,,12,23.8,,,,,,,,,1,2,Appartement,22,1,,,,,,2.400775,48.868716
2019-1095728,2019-01-04,000001,Vente,128000,17,,RUE ALPHONSE PENAUD,0245,75020,75120,Paris 20e Arrondissement,75,,,75120000BN0104,,,39,13.04,,,,,,,,,1,2,Appartement,18,1,,,,,,2.406789,48.86809
