id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2014-1056817,2014-01-10,000001,Vente,85000,24,,RUE DES FOSSES ST JACQUES,3749,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0075,,,19,11.26,,,,,,,,,1,3,Dépendance,,0,,,,,,2.34448,48.84499
2014-1056820,2014-01-15,000001,Vente,542400,28,,RUE DES BERNARDINS,0896,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0098,,,15,44.18,2,,,,,,,,2,2,Appartement,40,2,,,,,,2.350373,48.849991
2014-1056821,2014-01-14,000001,Vente,416000,33,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0078,,,428,46.56,98,,,,,,,,2,2,Appartement,47,2,,,,,,2.352628,48.839919
2014-1056822,2014-01-10,000001,Vente,385000,1,,RUE VESALE,9719,75005,75105,Paris 5e Arrondissement,75,,,75105000AS0017,,,53,,9,39.44,,,,,,,2,2,Appartement,40,2,,,,,,2.353613,48.838191
2014-1056823,2014-01-14,000001,Vente,720000,85,,RUE DU CARDINAL LEMOINE,1545,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0141,,,7,80.03,,,,,,,,,1,2,Appartement,85,4,,,,,,2.349819,48.84447
2014-1056830,2014-01-13,000001,Vente,196000,18,,RUE DES BOULANGERS,1156,75005,75105,Paris 5e Arrondissement,75,,,75105000AH0025,,,6,20.39,,,,,,,,,1,2,Appartement,25,1,,,,,,2.353539,48.84595
2014-1056831,2014-01-07,000001,Vente,902500,15,,RUE VAUQUELIN,9626,75005,75105,Paris 5e Arrondissement,75,,,75105000AX0029,,,13,95.01,46,,,,,,,,2,2,Appartement,96,4,,,,,,2.347081,48.840462
2014-1056832,2014-01-14,000001,Vente,50000,17,,RUE LINNE,5696,75005,75105,Paris 5e Arrondissement,75,,,75105000AG0020,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.354287,48.844841
2014-1056834,2014-01-15,000001,Vente,180000,26,,RUE DES LYONNAIS,5868,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0121,,,124,21.07,,,,,,,,,1,2,Appartement,26,1,,,,,,2.346381,48.838717
2014-1056842,2014-01-20,000001,Vente,35000,72,,RUE GAY LUSSAC,3998,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0034,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.342965,48.841767
