id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2018-1372220,2018-01-04,000001,Vente,632950,18,,PL RAOUL FOLLEREAU,8032,75010,75110,Paris 10e Arrondissement,75,,,75110000BR0032,,,130,70.14,183,,,,,,,,2,2,Appartement,70,3,,,,,,2.363212,48.87682
2018-1372221,2018-01-10,000001,Vente,135000,62,,RUE DU CHATEAU D EAU,1916,75010,75110,Paris 10e Arrondissement,75,,,75110000BA0022,,,57,,,,,,,,,,1,2,Appartement,9,1,,,,,,2.356412,48.872307
2018-1372221,2018-01-10,000001,Vente,135000,62,,RUE DU CHATEAU D EAU,1916,75010,75110,Paris 10e Arrondissement,75,,,75110000BA0022,,,58,,,,,,,,,,1,2,Appartement,10,1,,,,,,2.356412,48.872307
2018-1372223,2018-01-05,000001,Vente,600000,43,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000AX0050,,,8,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,18,0,,,,,,2.35626,48.870952
2018-1372223,2018-01-05,000001,Vente,600000,43,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000AX0050,,,7,98.14,,,,,,,,,1,4,Local industriel. commercial ou assimilé,49,0,,,,,,2.35626,48.870952
2018-1372224,2018-01-09,000001,Vente,466000,10,,RUE DE LANCRY,5315,75010,75110,Paris 10e Arrondissement,75,,,75110000BG0029,,,65,58.25,,,,,,,,,1,2,Appartement,58,3,,,,,,2.360723,48.869068
2018-1372225,2018-01-05,000001,Vente,640000,9,,RUE DE CHABROL,1676,75010,75110,Paris 10e Arrondissement,75,,,75110000AP0034,,,8,65.8,,,,,,,,,1,2,Appartement,62,3,,,,,,2.35504,48.87634
2018-1372227,2018-01-04,000001,Vente,290000,40,,RUE DU FBG SAINT DENIS,3516,75010,75110,Paris 10e Arrondissement,75,,,75110000AW0036,,,14,,24,30.22,,,,,,,2,2,Appartement,25,2,,,,,,2.353689,48.871306
2018-1372228,2018-01-08,000001,Vente,230000,11,,BD DE LA VILLETTE,9838,75010,75110,Paris 10e Arrondissement,75,,,75110000BK0042,,,31,30.03,8,,,,,,,,2,2,Appartement,26,2,,,,,,2.375748,48.872702
2018-1372229,2018-01-10,000001,Vente,283000,6,,RUE DU FBG SAINT DENIS,3516,75010,75110,Paris 10e Arrondissement,75,,,75110000AW0074,,,13,36.71,,,,,,,,,1,2,Appartement,34,2,,,,,,2.353203,48.87002
2018-1372230,2018-01-04,000001,Vente,315000,23,,RUE DES VINAIGRIERS,9848,75010,75110,Paris 10e Arrondissement,75,,,75110000BC0033,,,18,31.71,,,,,,,,,1,2,Appartement,30,2,,,,,,2.363116,48.873001
2018-1372234,2018-01-10,000001,Vente,90000,9,,RUE EUGENE VARLIN,3442,75010,75110,Paris 10e Arrondissement,75,,,75110000BS0026,,,103,12.6,,,,,,,,,1,2,Appartement,12,1,,,,,,2.364487,48.878102
2018-1372235,2018-01-08,000001,Vente,20000,16,,RUE LUCIEN SAMPAIX,5844,75010,75110,Paris 10e Arrondissement,75,,,75110000BD0032,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.360901,48.87189
