id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1434514,2017-01-04,000001,Vente,240000,78,,BD DE CLICHY,2113,75018,75118,Paris 18e Arrondissement,75,,,75118000AR0185,,,8,28.17,,,,,,,,,1,2,Appartement,33,1,,,,,,2.333428,48.883883
2017-1434515,2017-01-05,000001,Vente,323980,37,,RUE DU POTEAU,7755,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0118,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.341131,48.893845
2017-1434515,2017-01-05,000001,Vente,323980,37,,RUE DU POTEAU,7755,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0118,,,17,45.92,41,,,,,,,,2,2,Appartement,47,2,,,,,,2.341131,48.893845
2017-1434516,2017-01-03,000001,Vente,531350,23,,RUE COYSEVOX,2418,75018,75118,Paris 18e Arrondissement,75,,,75118000AJ0042,,,26,62.85,,,,,,,,,1,2,Appartement,59,3,,,,,,2.329822,48.892067
2017-1434517,2017-01-03,000001,Vente,339700,39,,RUE GANNERON,3944,75018,75118,Paris 18e Arrondissement,75,,,75118000AM0018,,,51,38.92,,,,,,,,,1,2,Appartement,38,2,,,,,,2.327278,48.88812
2017-1434518,2017-01-10,000001,Vente,313000,9,,RUE GANNERON,3944,75018,75118,Paris 18e Arrondissement,75,,,75118000AO0039,,,39,27.35,,,,,,,,,1,2,Appartement,28,2,,,,,,2.326989,48.886514
2017-1434519,2017-01-04,000001,Vente,300000,92,,BD BARBES,0662,75018,75118,Paris 18e Arrondissement,75,,,75118000BV0073,,,44,39.15,9,,,,,,,,2,2,Appartement,38,2,,,,,,2.350024,48.890991
2017-1434520,2017-01-05,000001,Vente,349500,5,,RUE STE ISAURE,8569,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0040,,,5,40.8,,,,,,,,,1,2,Appartement,40,2,,,,,,2.343791,48.893199
2017-1434521,2017-01-05,000001,Vente,535000,33,,RUE LETORT,5630,75018,75118,Paris 18e Arrondissement,75,,,75118000BE0043,,,20,,5,67.92,,,,,,,2,2,Appartement,68,2,,,,,,2.342963,48.895524
2017-1434522,2017-01-03,000001,Vente,598000,52,,RUE LETORT,5630,75018,75118,Paris 18e Arrondissement,75,,,75118000BD0076,,,1097,105.76,1320,,,,,,,,2,2,Appartement,90,4,,,,,,2.344573,48.896628
