id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1400184,2017-01-11,000001,Vente,71000,12,,RUE COMMINES,2249,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0019,,,52,7.5,,,,,,,,,1,2,Appartement,8,1,,,,,,2.365951,48.861836
2017-1400185,2017-01-09,000001,Vente,430000,30,,RUE CHARLOT,1880,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0110,,,2,35.55,,,,,,,,,1,2,Appartement,35,2,,,,,,2.362202,48.862422
2017-1400186,2017-01-09,000001,Vente,690000,15,,RUE DEBELLEYME,2616,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0085,,,22,48.87,51,,52,,,,,,3,2,Appartement,49,2,,,,,,2.363117,48.861707
2017-1400187,2017-01-03,000001,Vente,470000,43,,RUE MESLAY,6286,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0030,,,108,56.1,120,,,,,,,,2,2,Appartement,60,3,,,,,,2.358119,48.867836
2017-1400188,2017-01-02,000001,Vente,385000,21,,RUE BERANGER,0871,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0090,,,5,47.1,,,,,,,,,1,3,Dépendance,,0,,,,,,2.36287,48.866347
2017-1400190,2017-01-03,000001,Vente,378000,8,,RUE DES COUTURES SAINT GERVAIS,2412,75003,75103,Paris 3e Arrondissement,75,,,75103000AL0011,,,11,42.58,,,,,,,,,1,2,Appartement,50,2,,,,,,2.362625,48.860092
2017-1400192,2017-01-03,000001,Vente,360790,60,,RUE CHAPON,1771,75003,75103,Paris 3e Arrondissement,75,,,75103000AV0053,,,35,,7,,8,,,,,,3,2,Appartement,36,2,,,,,,2.353632,48.864232
2017-1400195,2017-01-10,000001,Vente,260000,64,,RUE DU VERTBOIS,9711,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0089,,,12,21.11,,,,,,,,,1,2,Appartement,22,1,,,,,,2.356213,48.867597
2017-1400197,2017-01-09,000001,Vente,655650,46,,RUE NOTRE DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0064,,,11,64.91,12,,,,,,,,2,2,Appartement,63,3,,,,,,2.358064,48.867675
2017-1400200,2017-01-05,000001,Vente,45000,6,,RUE DE BEAUCE,0761,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0092,,,548,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.36094,48.862446
2017-1400201,2017-01-04,000001,Vente,585000,24,,RUE BERANGER,0871,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0005,,,32,71.1,33,,,,,,,,2,2,Appartement,70,3,,,,,,2.363569,48.866713
2017-1400203,2017-01-05,000001,Vente,659000,24,,RUE DE SAINTONGE,8716,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0080,,,18,,3,62.75,,,,,,,2,2,Appartement,62,4,,,,,,2.363196,48.862017
2017-1400204,2017-01-06,000001,Vente,1325500,172,,RUE DU TEMPLE,9191,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0060,,,112,140.04,113,,143,,,,,,3,2,Appartement,96,2,,,,,,2.361991,48.866526
2017-1400204,2017-01-06,000001,Vente,1325500,172,,RUE DU TEMPLE,9191,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0060,,,116,,,,,,,,,,1,2,Appartement,98,4,,,,,,2.361991,48.866526
2017-1400211,2017-01-18,000001,Vente,150000,12,,RUE COMMINES,2249,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0019,,,76,25.36,77,,,,,,,,2,2,Appartement,23,2,,,,,,2.365951,48.861836
2017-1400212,2017-01-19,000001,Adjudication,700000,8,,RUE SAINT GILLES,8627,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0038,,,42,66,9,,,,,,,,2,2,Appartement,65,3,,,,,,2.366992,48.857902
2017-1400218,2017-01-12,000001,Vente,135000,68,,RUE NOTRE DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0056,,,4,9.84,,,,,,,,,1,2,Appartement,10,1,,,,,,2.356388,48.867992
2017-1400218,2017-01-12,000001,Vente,135000,68,,RUE NOTRE DAME DE NAZARETH,6834,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0056,,,25,21.85,,,,,,,,,1,2,Appartement,25,2,,,,,,2.356388,48.867992
2017-1400221,2017-01-18,000001,Vente,350000,6,,RUE DES HAUDRIETTES,4483,75003,75103,Paris 3e Arrondissement,75,,,75103000AR0005,,,112,24,777,,,,,,,,2,2,Appartement,24,1,,,,,,2.357892,48.86205
2017-1400227,2017-01-18,000001,Vente,134000,66,,RUE DU VERTBOIS,9711,75003,75103,Paris 3e Arrondissement,75,,,75103000AB0091,,,35,15.26,,,,,,,,,1,2,Appartement,15,1,,,,,,2.355985,48.86761
2017-1400232,2017-01-23,000001,Vente,520000,142,,RUE DU TEMPLE,9191,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0034,,,9,55.44,,,,,,,,,1,2,Appartement,45,1,,,,,,2.358997,48.863836
2017-1400234,2017-01-23,000001,Vente,185000,3,,RUE DES ARQUEBUSIERS,0465,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0049,,,27,31.12,,,,,,,,,1,2,Appartement,23,1,,,,,,2.367018,48.858942
