id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1402961,2017-01-04,000001,Vente,381100,283,,RUE SAINT JACQUES,8648,75005,75105,Paris 5e Arrondissement,75,,,75105000BE0003,,,24,36.44,25,,27,,30,,31,,5,2,Appartement,20,1,,,,,,2.340853,48.840267
2017-1402963,2017-01-11,000001,Vente,145000,47,,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0035,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,23,0,,,,,,2.338308,48.839762
2017-1402967,2017-01-12,000001,Vente,116000,19,,RUE DES FEUILLANTINES,3630,75005,75105,Paris 5e Arrondissement,75,,,75105000BD0072,,,53,11.73,,,,,,,,,1,2,Appartement,15,1,,,,,,2.341572,48.841777
2017-1402969,2017-01-09,000001,Vente,585000,2,,RUE LAROMIGUIERE,5360,75005,75105,Paris 5e Arrondissement,75,,,75105000AZ0097,,,212,51.79,232,,,,,,,,2,2,Appartement,49,2,,,,,,2.347002,48.844375
2017-1402970,2017-01-09,000001,Vente,372000,23,,RUE PASCAL,7076,75005,75105,Paris 5e Arrondissement,75,,,75105000AV0051,,,66,34.85,,,,,,,,,1,2,Appartement,38,2,,,,,,2.349512,48.837359
2017-1402973,2017-01-05,000001,Vente,440315,5,,RUE COCHIN,2169,75005,75105,Paris 5e Arrondissement,75,,,75105000AB0139,,,17,43.06,,,,,,,,,1,2,Appartement,47,0,,,,,,2.352592,48.849946
2017-1402976,2017-01-13,000001,Vente,502700,79,B,RUE MONGE,6432,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0050,,,16,,17,,,,,,,,2,2,Appartement,46,2,,,,,,2.352376,48.842485
2017-1402981,2017-01-04,000001,Vente,287000,27,,RUE BROCA,1313,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0068,,,303,28.25,,,,,,,,,1,2,Appartement,28,1,,,,,,2.348309,48.837769
2017-1402985,2017-01-02,000001,Vente,110000,26,,RUE PIERRE ET MARIE CURIE,7424,75005,75105,Paris 5e Arrondissement,75,,,75105000BI0063,,,20,,,,,,,,,,1,2,Appartement,8,1,,,,,,2.342689,48.845069
2017-1402991,2017-01-13,000001,Vente,520000,29,,RUE CLAUDE BERNARD,2069,75005,75105,Paris 5e Arrondissement,75,,,75105000AW0042,,,16,,22,48.66,,,,,,,2,2,Appartement,49,3,,,,,,2.347814,48.839405
