id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2015-1154615,2015-01-08,000001,Vente,22500,16,,RUE DU DAHOMEY,2515,75011,75111,Paris 11e Arrondissement,75,,,75111000CV0129,,,106,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.383672,48.850961
2015-1154616,2015-01-06,000001,Vente,732600,15,,PAS STE ANNE POPINCOURT,8536,75011,75111,Paris 11e Arrondissement,75,,,75111000BE0061,,,350,75.05,363,,,,,,,,2,2,Appartement,72,3,,,,,,2.371068,48.85869
2015-1154616,2015-01-06,000001,Vente,732600,2,,RUE NICOLAS APPERT,6750,75011,75111,Paris 11e Arrondissement,75,,,75111000BE0061,,,394,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.371068,48.85869
2015-1154619,2015-01-09,000001,Vente,163000,14,,PAS ST PIERRE AMELOT,8733,75011,75111,Paris 11e Arrondissement,75,,,75111000AP0036,,,2,16.53,,,,,,,,,1,2,Appartement,16,1,,,,,,2.37034,48.862605
2015-1154620,2015-01-12,000001,Vente,278000,99,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BL0007,,,116,,,,,,,,,,1,2,Appartement,65,3,,,,,,2.378185,48.859349
2015-1154620,2015-01-12,000001,Vente,278000,99,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BL0007,,,102,41.4,103,,,,,,,,2,2,Appartement,45,3,,,,,,2.378185,48.859349
2015-1154621,2015-01-07,000001,Vente,640000,121,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AL0024,,,161,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.376258,48.866524
2015-1154621,2015-01-07,000001,Vente,640000,12,,PAS DE LA FONDERIE,3709,75011,75111,Paris 11e Arrondissement,75,,,75111000AL0024,,,251,,726,,,,,,,,2,2,Appartement,90,4,,,,,,2.376258,48.866524
2015-1154622,2015-01-12,000001,Vente,96500,134,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BV0055,,,27,14.04,,,,,,,,,1,2,Appartement,14,1,,,,,,2.381139,48.856935
2015-1154623,2015-01-08,000001,Vente,290000,63,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AY0008,,,13,34.5,,,,,,,,,1,2,Appartement,31,2,,,,,,2.37939,48.862729
2015-1154624,2015-01-07,000001,Vente,804000,74,,BD RICHARD LENOIR,8208,75011,75111,Paris 11e Arrondissement,75,,,75111000BB0040,,,54,,6,,,,,,,,2,2,Appartement,92,4,,,,,,2.373197,48.860941
2015-1154625,2015-01-14,000001,Vente,741000,3,,RUE DRANEM,2926,75011,75111,Paris 11e Arrondissement,75,,,75111000AT0045,,,707,,717,97.26,,,,,,,2,2,Appartement,95,4,,,,,,2.380363,48.865395
2015-1154625,2015-01-14,000001,Vente,741000,11,,AV JEAN AICARD,4845,75011,75111,Paris 11e Arrondissement,75,,,75111000AT0045,,,568,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.380363,48.865395
2015-1154626,2015-01-16,000001,Vente,689650,26,,RUE DE CHARONNE,1888,75011,75111,Paris 11e Arrondissement,75,,,75111000CE0029,,,30,59.01,32,,,,,,,,2,2,Appartement,70,3,,,,,,2.375826,48.852721
2015-1154628,2015-01-06,000001,Vente,305000,22,,RUE DE LA ROQUETTE,8358,75011,75111,Paris 11e Arrondissement,75,,,75111000CC0100,,,127,33.54,128,,,,,,,,2,2,Appartement,34,2,,,,,,2.371613,48.853926
2015-1154629,2015-01-06,000001,Vente,219230,3,,PAS PIVER,7501,75011,75111,Paris 11e Arrondissement,75,,,75111000AD0014,,,18,30.52,,,,,,,,,1,2,Appartement,28,2,,,,,,2.374693,48.870054
2015-1154632,2015-01-15,000001,Vente,451000,148,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AE0091,,,1301,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.375079,48.869026
2015-1154632,2015-01-15,000001,Vente,451000,148,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AE0091,,,1051,80.52,1440,,,,,,,,2,2,Appartement,83,3,,,,,,2.375079,48.869026
2015-1154633,2015-01-15,000001,Vente,197000,20,,RUE GUENOT,4370,75011,75111,Paris 11e Arrondissement,75,,,75111000CR0076,,,15,33,18,,,,,,,,2,2,Appartement,38,2,,,,,,2.392217,48.851986
2015-1154634,2015-01-16,000001,Vente,406300,12,,RUE GUILLAUME BERTRAND,4390,75011,75111,Paris 11e Arrondissement,75,,,75111000AY0102,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.380624,48.863374
2015-1154634,2015-01-16,000001,Vente,406300,12,,RUE GUILLAUME BERTRAND,4390,75011,75111,Paris 11e Arrondissement,75,,,75111000AY0102,,,112,,,,,,,,,,1,2,Appartement,89,4,,,,,,2.380624,48.863374
2015-1154634,2015-01-16,000001,Vente,406300,12,,RUE GUILLAUME BERTRAND,4390,75011,75111,Paris 11e Arrondissement,75,,,75111000AY0102,,,11,53.99,,,,,,,,,1,2,Appartement,54,2,,,,,,2.380624,48.863374
2015-1154635,2015-01-09,000001,Vente,541500,148,,RUE DE CHARONNE,1888,75011,75111,Paris 11e Arrondissement,75,,,75111000CK0021,,,28,66.1,337,,,,,,,,2,2,Appartement,67,3,,,,,,2.38945,48.855018
2015-1154635,2015-01-09,000001,Vente,541500,15,,RUE DE LA PETITE PIERRE,7326,75011,75111,Paris 11e Arrondissement,75,,,75111000CK0021,,,386,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.38945,48.855018
2015-1154636,2015-01-06,000001,Vente,380000,72,B,RUE DE LA FOLIE REGNAULT,3703,75011,75111,Paris 11e Arrondissement,75,,,75111000BN0009,,,338,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.386055,48.861516
2015-1154636,2015-01-06,000001,Vente,380000,72,B,RUE DE LA FOLIE REGNAULT,3703,75011,75111,Paris 11e Arrondissement,75,,,75111000BN0009,,,255,51.69,315,,,,,,,,2,2,Appartement,51,2,,,,,,2.386055,48.861516
2015-1154639,2015-01-05,000001,Vente,715000,18,,BD DU TEMPLE,9190,75011,75111,Paris 11e Arrondissement,75,,,75111000AO0003,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.366353,48.864566
2015-1154639,2015-01-05,000001,Vente,715000,18,,BD DU TEMPLE,9190,75011,75111,Paris 11e Arrondissement,75,,,75111000AO0003,,,18,87.37,,,,,,,,,1,2,Appartement,80,4,,,,,,2.366353,48.864566
2015-1154640,2015-01-15,000001,Vente,30000,9,B,BD JULES FERRY,5081,75011,75111,Paris 11e Arrondissement,75,,,75111000AA0030,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.367828,48.867159
2015-1154641,2015-01-06,000001,Vente,119000,44,,RUE DU FAUBOURG DU TEMPLE,3508,75011,75111,Paris 11e Arrondissement,75,,,75111000AC0015,,,112,98.5,141,,,,,,,,2,2,Appartement,98,3,,,,,,2.369228,48.869125
2015-1154642,2015-01-16,000001,Vente,15000,80,,RUE DE LA ROQUETTE,8358,75011,75111,Paris 11e Arrondissement,75,,,75111000BY0083,,,20115,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.376449,48.855352
2015-1154643,2015-01-13,000001,Vente,414000,8,,IMP TRUILLOT,9489,75011,75111,Paris 11e Arrondissement,75,,,75111000BB0014,,,41,,9,,,,,,,,2,2,Appartement,26,2,,,,,,2.37449,48.860429
2015-1154643,2015-01-13,000001,Vente,414000,8,,IMP TRUILLOT,9489,75011,75111,Paris 11e Arrondissement,75,,,75111000BB0014,,,40,53.45,,,,,,,,,1,2,Appartement,21,2,,,,,,2.37449,48.860429
2015-1154644,2015-01-15,000001,Vente,440000,9,B,BD JULES FERRY,5081,75011,75111,Paris 11e Arrondissement,75,,,75111000AA0030,,,24,,5,58.42,,,,,,,2,2,Appartement,59,2,,,,,,2.367828,48.867159
2015-1154647,2015-01-06,000001,Vente,230000,8,,RUE DU GENERAL RENAULT,4078,75011,75111,Paris 11e Arrondissement,75,,,75111000AZ0036,,,17,24.65,40,,,,,,,,2,2,Appartement,27,2,,,,,,2.378544,48.861194
2015-1154648,2015-01-15,000001,Vente,15000,5,,RUE CHARRIERE,1892,75011,75111,Paris 11e Arrondissement,75,,,75111000CH0025,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.38189,48.853426
2015-1154650,2015-01-14,000001,Vente,172000,76,,AV PARMENTIER,7067,75011,75111,Paris 11e Arrondissement,75,,,75111000AS0039,,,115,,62,,,,,,,,2,2,Appartement,21,1,,,,,,2.376153,48.864217
2015-1154651,2015-01-08,000001,Vente,210000,46,,RUE SERVAN,8941,75011,75111,Paris 11e Arrondissement,75,,,75111000AX0010,,,47,30.82,,,,,,,,,1,2,Appartement,39,2,,,,,,2.382431,48.862492
2015-1154652,2015-01-15,000001,Vente,248000,37,,RUE BREGUET,1267,75011,75111,Paris 11e Arrondissement,75,,,75111000BI0032,,,16,,55,,56,,65,,70,,5,2,Appartement,31,2,,,,,,2.375694,48.858421
2015-1154653,2015-01-09,000001,Vente,30000,16,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000BA0009,,,1134,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.374512,48.862454
2015-1154655,2015-01-15,000001,Vente,1200000,6,,CITE DE L AMEUBLEMENT,0274,75011,75111,Paris 11e Arrondissement,75,,,75111000CT0157,,,17,90.4,18,89.7,,,,,,,2,4,Local industriel. commercial ou assimilé,361,0,,,,,,2.385948,48.850959
2015-1154656,2015-01-21,000001,Vente,470000,4,,RUE FROMENT,3877,75011,75111,Paris 11e Arrondissement,75,,,75111000BI0070,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.37347,48.856764
2015-1154656,2015-01-21,000001,Vente,470000,4,,RUE FROMENT,3877,75011,75111,Paris 11e Arrondissement,75,,,75111000BI0070,,,19,51.56,,,,,,,,,1,2,Appartement,51,3,,,,,,2.37347,48.856764
2015-1154658,2015-01-07,000001,Vente,184000,52,,RUE ALEXANDRE DUMAS,0155,75011,75111,Paris 11e Arrondissement,75,,,75111000CM0033,,,15,25.03,,,,,,,,,1,2,Appartement,41,2,,,,,,2.394296,48.853655
2015-1154659,2015-01-05,000001,Vente,455000,144,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000BN0023,,,31,59.03,4,,,,,,,,2,2,Appartement,63,3,,,,,,2.386652,48.862232
2015-1154660,2015-01-15,000001,Vente,330000,68,A,RUE AMELOT,0272,75011,75111,Paris 11e Arrondissement,75,,,75111000BD0104,,,117,,139,,19,35.01,20,,,,4,2,Appartement,36,2,,,,,,2.369002,48.860515
2015-1154661,2015-01-19,000001,Vente,49000,4,,RUE POPINCOURT,7626,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0068,,,401,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,20,0,,,,,,2.37821,48.857156
2015-1154662,2015-01-19,000001,Vente,219230,3,,PAS PIVER,7501,75011,75111,Paris 11e Arrondissement,75,,,75111000AD0014,,,12,30.79,,,,,,,,,1,2,Appartement,30,2,,,,,,2.374693,48.870054
2015-1154663,2015-01-21,000001,Vente,180000,6,,RUE DEGUERRY,2647,75011,75111,Paris 11e Arrondissement,75,,,75111000AE0077,,,36,23.25,,,,,,,,,1,2,Appartement,22,1,,,,,,2.373152,48.8684
2015-1154665,2015-01-19,000001,Vente,290200,38,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AR0054,,,30,34.73,,,,,,,,,1,2,Appartement,47,2,,,,,,2.372783,48.863405
2015-1154666,2015-01-08,000001,Vente,204250,26,,RUE DE LAPPE,5344,75011,75111,Paris 11e Arrondissement,75,,,75111000CC0050,,,5,21.41,,,,,,,,,1,2,Appartement,20,1,,,,,,2.373042,48.85319
2015-1154669,2015-01-08,000001,Vente,777000,18,,RUE JEAN PIERRE TIMBAUD,4939,75011,75111,Paris 11e Arrondissement,75,,,75111000AN0100,,,69,,8,102.78,,,,,,,2,2,Appartement,110,5,,,,,,2.368558,48.865137
2015-1154671,2015-01-27,000001,Vente,190000,98,,RUE OBERKAMPF,6858,75011,75111,Paris 11e Arrondissement,75,,,75111000AT0025,,,12,29.3,,,,,,,,,1,2,Appartement,32,2,,,,,,2.378117,48.865664
2015-1154672,2015-01-12,000001,Vente,265000,5,,RUE TITON,9326,75011,75111,Paris 11e Arrondissement,75,,,75111000CT0061,,,51,41.88,,,,,,,,,1,2,Appartement,42,2,,,,,,2.38611,48.850954
2015-1154674,2015-01-21,000001,Vente,360000,44,B,RUE DE MONTREUIL,6530,75011,75111,Paris 11e Arrondissement,75,,,75111000CS0036,,,3,,37,50.02,,,,,,,2,2,Appartement,56,2,,,,,,2.388056,48.850291
2015-1154677,2015-01-07,000001,Vente,270000,69,,RUE DE LA ROQUETTE,8358,75011,75111,Paris 11e Arrondissement,75,,,75111000BZ0032,,,102,47.56,105,,70,,,,,,3,2,Appartement,37,2,,,,,,2.376678,48.856617
2015-1154679,2015-01-12,000001,Vente,370000,37,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0015,,,171,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.397522,48.851746
2015-1154679,2015-01-12,000001,Vente,370000,37,,BD DE CHARONNE,1887,75011,75111,Paris 11e Arrondissement,75,,,75111000CN0015,,,225,,41,48.45,,,,,,,2,2,Appartement,48,2,,,,,,2.397522,48.851746
2015-1154680,2015-01-21,000001,Vente,23500,77,,BD RICHARD LENOIR,8208,75011,75111,Paris 11e Arrondissement,75,,,75111000BD0028,,,198,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.371576,48.860773
2015-1154681,2015-01-16,000001,Vente,36000,16,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000BO0102,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.382761,48.860097
2015-1154681,2015-01-16,000001,Vente,36000,16,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000BO0102,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.382761,48.860097
2015-1154682,2015-01-19,000001,Vente,185000,80,,AV PHILIPPE AUGUSTE,7380,75011,75111,Paris 11e Arrondissement,75,,,75111000CL0091,,,96,28.32,,,,,,,,,1,2,Appartement,29,1,,,,,,2.392513,48.854806
2015-1154685,2015-01-14,000001,Vente,515000,23,,RUE ALEXANDRE DUMAS,0155,75011,75111,Paris 11e Arrondissement,75,,,75111000CK0065,,,2025,65.16,2333,,,,,,,,2,2,Appartement,67,3,,,,,,2.390875,48.853414
2015-1154688,2015-01-05,000001,Vente,585000,98,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000BM0015,,,3,89.44,,,,,,,,,1,2,Appartement,90,4,,,,,,2.38171,48.861008
2015-1154692,2015-01-16,000001,Vente,296500,41,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000AO0038,,,25,37.39,,,,,,,,,1,2,Appartement,37,2,,,,,,2.369769,48.86432
2015-1154693,2015-01-06,000001,Vente,780000,90,,AV PARMENTIER,7067,75011,75111,Paris 11e Arrondissement,75,,,75111000AL0058,,,37,91.17,7,,,,,,,,2,2,Appartement,93,4,,,,,,2.374398,48.865739
