id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-1239393,2016-01-05,000001,Vente,526000,51,,RUE DE DUNKERQUE,2990,75009,75109,Paris 9e Arrondissement,75,,,75109000BD0082,,,14,61.17,33,,,,,,,,2,2,Appartement,50,3,,,,,,2.349576,48.88101
2016-1239396,2016-01-12,000001,Vente,300000,6,,RUE DU CONSERVATOIRE,2279,75009,75109,Paris 9e Arrondissement,75,,,75109000AW0071,,,27,31.3,28,,34,,,,,,3,2,Appartement,40,2,,,,,,2.347243,48.873608
2016-1239398,2016-01-14,000001,Vente,31000,191,,RUE DU FG POISSONNIERE,3512,75009,75109,Paris 9e Arrondissement,75,,,75109000BC0068,,,30,5.61,,,,,,,,,1,2,Appartement,34,1,,,,,,2.349064,48.883109
2016-1239399,2016-01-15,000001,Vente,589000,17,,RUE LE PELETIER,5590,75009,75109,Paris 9e Arrondissement,75,,,75109000AU0116,,,10,63.96,,,,,,,,,1,2,Appartement,63,3,,,,,,2.338256,48.872787
2016-1239402,2016-01-21,000001,Vente,50000,29,,RUE DE CLICHY,2116,75009,75109,Paris 9e Arrondissement,75,,,75109000AJ0060,,,20,6.02,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329486,48.878827
2016-1239403,2016-01-15,000001,Vente,672000,37,,RUE DE LA CHAUSS. D ANTIN,1949,75009,75109,Paris 9e Arrondissement,75,,,75109000AP0027,,,11,73.59,24,,48,,,,,,3,2,Appartement,92,4,,,,,,2.332245,48.874718
2016-1239406,2016-01-22,000001,Vente,232000,193,,RUE DU FG POISSONNIERE,3512,75009,75109,Paris 9e Arrondissement,75,,,75109000BC0067,,,43,29.89,44,,45,,61,,,,4,2,Appartement,29,2,,,,,,2.349125,48.883225
2016-1239413,2016-01-19,000001,Vente,1220000,40,,RUE VIGNON,9804,75009,75109,Paris 9e Arrondissement,75,,,75109000AQ0053,,,13,121.76,19,,,,,,,,2,2,Appartement,125,4,,,,,,2.326905,48.87261
2016-1239415,2016-01-22,000001,Vente,437620,23,,RUE BLANCHE,1009,75009,75109,Paris 9e Arrondissement,75,,,75109000AJ0041,,,70,,8,58.58,,,,,,,2,2,Appartement,57,2,,,,,,2.331073,48.87934
2016-1239417,2016-01-18,000001,Vente,146000,18,,RUE GERANDO,4159,75009,75109,Paris 9e Arrondissement,75,,,75109000BC0026,,,12,,,,,,,,,,1,2,Appartement,17,2,,,,,,2.346491,48.882767
2016-1239419,2016-01-08,000001,Vente,261000,18,,RUE SAULNIER,8836,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0147,,,20,,21,,,,,,,,2,2,Appartement,40,2,,,,,,2.344681,48.875471
2016-1239424,2016-01-26,000001,Vente,213000,3,,RUE DE L AGENT BAILLY,0090,75009,75109,Paris 9e Arrondissement,75,,,75109000AZ0046,,,263,29.03,,,,,,,,,1,2,Appartement,30,2,,,,,,2.341971,48.878001
2016-1239426,2016-01-26,000001,Vente,1070000,1,,RUE ROUGEMONT,8393,75009,75109,Paris 9e Arrondissement,75,,,75109000AV0035,,,16,,9,131.29,,,,,,,2,2,Appartement,130,4,,,,,,2.345618,48.871347
2016-1239427,2016-01-15,000001,Vente,390000,37,,RUE RODIER,8299,75009,75109,Paris 9e Arrondissement,75,,,75109000BA0032,,,26,43.32,,,,,,,,,1,2,Appartement,57,3,,,,,,2.343121,48.879683
2016-1239430,2016-01-19,000001,Vente,190000,66,,RUE DE ROCHECHOUART,8289,75009,75109,Paris 9e Arrondissement,75,,,75109000BD0061,,,63,33.16,,,,,,,,,1,2,Appartement,27,1,,,,,,2.346927,48.881252
2016-1239431,2016-01-15,000001,Vente,260000,14,,RUE DE LIEGE,5665,75009,75109,Paris 9e Arrondissement,75,,,75109000AB0104,,,42,26.55,43,,44,,,,,,3,2,Appartement,35,2,,,,,,2.327713,48.879957
2016-1239439,2016-01-08,000001,Vente,412500,18,,RUE VICTOR MASSE,9775,75009,75109,Paris 9e Arrondissement,75,,,75109000AE0072,,,58,40.09,79,,,,,,,,2,2,Appartement,45,3,,,,,,2.338678,48.880874
2016-1239440,2016-01-25,000001,Vente,245000,155,,RUE DU FG POISSONNIERE,3512,75009,75109,Paris 9e Arrondissement,75,,,75109000BD0087,,,143,,75,33.87,,,,,,,2,2,Appartement,58,0,,,,,,2.349509,48.880687
2016-1239442,2016-01-22,000001,Vente,140000,46,,RUE RODIER,8299,75009,75109,Paris 9e Arrondissement,75,,,75109000BA0070,,,12,14.1,,,,,,,,,1,2,Appartement,14,1,,,,,,2.343659,48.879637
2016-1239444,2016-01-13,000001,Vente,312000,88,,RUE LA FAYETTE,5240,75009,75109,Paris 9e Arrondissement,75,,,75109000BF0051,,,40,,,,,,,,,,1,2,Appartement,173,5,,,,,,2.348086,48.876772
2016-1239444,2016-01-13,000001,Vente,312000,88,,RUE LA FAYETTE,5240,75009,75109,Paris 9e Arrondissement,75,,,75109000BF0051,,,42,47.55,,,,,,,,,1,2,Appartement,45,3,,,,,,2.348086,48.876772
2016-1239452,2016-01-15,000001,Vente,350000,5,,RUE DE GRANGE BATELIERE,4295,75009,75109,Paris 9e Arrondissement,75,,,75109000AU0057,,,2,42.6,33,,7,23.7,,,,,3,4,Local industriel. commercial ou assimilé,63,0,,,,,,2.342406,48.872887
2016-1239455,2016-01-18,000001,Vente,40000,6,,RUE DE LA ROCHEFOUCAULD,5356,75009,75109,Paris 9e Arrondissement,75,,,75109000AH0028,,,298,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334807,48.877486
2016-1239458,2016-01-29,000001,Vente,400000,15,,RUE CHAPTAL,1776,75009,75109,Paris 9e Arrondissement,75,,,75109000AC0122,,,14,46.7,,,,,,,,,1,2,Appartement,43,3,,,,,,2.333362,48.880636
2016-1239459,2016-01-22,000001,Vente,205000,6,,RUE DU DELTA,2685,75009,75109,Paris 9e Arrondissement,75,,,75109000BC0071,,,18,28.75,,,,,,,,,1,2,Appartement,29,1,,,,,,2.349015,48.882692
2016-1239461,2016-01-20,000001,Vente,770000,61,,RUE DE DOUAI,2909,75009,75109,Paris 9e Arrondissement,75,,,75109000AA0131,,,2020,,2027,,,,,,,,2,4,Local industriel. commercial ou assimilé,943,0,,,,,,2.329053,48.883425
2016-1239461,2016-01-20,000001,Vente,770000,63,,RUE DE DOUAI,2909,75009,75109,Paris 9e Arrondissement,75,,,75109000AA0131,,,2013,71.81,,,,,,,,,1,2,Appartement,71,3,,,,,,2.329053,48.883425
2016-1239462,2016-01-22,000001,Vente,137500,92,,RUE DE ROCHECHOUART,8289,75009,75109,Paris 9e Arrondissement,75,,,75109000BC0052,,,40,24.63,,,,,,,,,1,2,Appartement,24,2,,,,,,2.347633,48.882927
2016-1239468,2016-01-11,000001,Vente,325390,18,,RUE CHAPTAL,1776,75009,75109,Paris 9e Arrondissement,75,,,75109000AC0022,,,112,24.02,301,,,,,,,,2,2,Appartement,30,1,,,,,,2.333175,48.881093
2016-1239469,2016-01-18,000001,Vente,72000,22,,RUE MILTON,6369,75009,75109,Paris 9e Arrondissement,75,,,75109000AZ0043,,,10,59.81,11,,13,,63,,,,4,4,Local industriel. commercial ou assimilé,65,0,,,,,,2.341491,48.878357
2016-1239471,2016-01-29,000001,Vente,220000,6,,RUE DE LA TOUR D AUVERGNE,5381,75009,75109,Paris 9e Arrondissement,75,,,75109000BA0062,,,120,,122,71.4,,,,,,,2,4,Local industriel. commercial ou assimilé,50,0,,,,,,2.345167,48.878909
2016-1239473,2016-02-02,000001,Vente,108000,6,,RUE DU CARDINAL MERCIER,1547,75009,75109,Paris 9e Arrondissement,75,,,75109000AB0075,,,28,13.5,,,,,,,,,1,3,Dépendance,,0,,,,,,2.329514,48.880894
2016-1239474,2016-01-25,000001,Vente,238000,12,,RUE CADET,1407,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0172,,,3,34.5,,,,,,,,,1,2,Appartement,66,2,,,,,,2.343411,48.87447
2016-1239475,2016-01-21,000001,Vente,44000,24,,RUE DE CLICHY,2116,75009,75109,Paris 9e Arrondissement,75,,,75109000AJ0047,,,34,6.3,,,,,,,,,1,3,Dépendance,,0,,,,,,2.33014,48.87887
2016-1239476,2016-01-27,000001,Vente,150000,3,,RUE DE GRANGE BATELIERE,4295,75009,75109,Paris 9e Arrondissement,75,,,75109000AU0056,,,230,17.73,,,,,,,,,1,2,Appartement,15,1,,,,,,2.342575,48.872866
