id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2016-1263900,2016-01-07,000001,Vente,292900,5,,RUE DE SUEZ,9112,75018,75118,Paris 18e Arrondissement,75,,,75118000CG0017,,,83,46.09,84,,,,,,,,2,2,Appartement,43,1,,,,,,2.352846,48.88735
2016-1263901,2016-01-12,000001,Vente,295000,9,,RUE LETORT,5630,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0012,,,12,36.82,,,,,,,,,1,2,Appartement,35,2,,,,,,2.342764,48.894109
2016-1263902,2016-01-13,000001,Vente,275000,31,,RUE BOINOD,1061,75018,75118,Paris 18e Arrondissement,75,,,75118000BW0127,,,11,36.36,,,,,,,,,1,2,Appartement,36,2,,,,,,2.351185,48.893924
2016-1263903,2016-01-06,000001,Vente,260000,26,,RUE DES CLOYS,2157,75018,75118,Paris 18e Arrondissement,75,,,75118000AW0014,,,13,29.55,56,,,,,,,,2,2,Appartement,30,2,,,,,,2.339016,48.89302
2016-1263904,2016-01-08,000001,Vente,190000,47,,RUE DE LA GOUTTE D OR,4248,75018,75118,Paris 18e Arrondissement,75,,,75118000CH0146,,,58,33.83,,,,,,,,,1,2,Appartement,30,2,,,,,,2.352056,48.884811
2016-1263904,2016-01-08,000001,Vente,190000,47,,RUE DE LA GOUTTE D OR,4248,75018,75118,Paris 18e Arrondissement,75,,,75118000CH0146,,,31,,,,,,,,,,1,2,Appartement,50,2,,,,,,2.352056,48.884811
2016-1263905,2016-01-07,000001,Vente,304500,136,,RUE CHAMPIONNET,1723,75018,75118,Paris 18e Arrondissement,75,,,75118000AG0019,,,1899,36.28,2050,,,,,,,,2,2,Appartement,42,2,,,,,,2.337042,48.89574
2016-1263906,2016-01-13,000001,Vente,116000,18,,RUE LETORT,5630,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0025,,,30,29.22,,,,,,,,,1,2,Appartement,20,1,,,,,,2.343554,48.894385
2016-1263907,2016-01-20,000001,Vente,279000,88,,RUE DAMREMONT,2534,75018,75118,Paris 18e Arrondissement,75,,,75118000AW0115,,,4,35.79,,,,,,,,,1,2,Appartement,30,2,,,,,,2.335895,48.892491
2016-1263908,2016-01-20,000001,Vente,255000,83,,RUE MYRHA,6654,75018,75118,Paris 18e Arrondissement,75,,,75118000BS0046,,,109,31.4,,,,,,,,,1,2,Appartement,29,2,,,,,,2.348719,48.886249
