id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1100771,2019-01-07,000001,Vente,482000,6,,RUE DE LA BANQUE,0654,75002,75102,Paris 2e Arrondissement,75,,,75102000AE0062,,,12,,6,39.67,,,,,,,2,2,Appartement,39,3,,,,,,2.340327,48.866573
2019-1100772,2019-01-09,000001,Vente,1453500,11,,RUE POISSONNIERE,7561,75002,75102,Paris 2e Arrondissement,75,,,75102000AH0085,,,17,,2,,,,,,,,2,2,Appartement,128,5,,,,,,2.347528,48.869073
2019-1100774,2019-01-08,000001,Vente,236000,73,,RUE D ABOUKIR,0040,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0135,,,15,23.71,16,,,,,,,,2,2,Appartement,23,1,,,,,,2.346851,48.867905
2019-1100775,2019-01-10,000001,Vente,885980,76,,RUE MONTORGUEIL,6520,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0004,,,12,66.85,,,,,,,,,1,2,Appartement,47,3,,,,,,2.347262,48.865488
2019-1100776,2019-01-16,000001,Vente,775000,37,,RUE GRENETA,4318,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0029,,,14,61.04,,,,,,,,,1,2,Appartement,61,2,,,,,,2.349757,48.865129
2019-1100777,2019-01-10,000001,Vente,90000,73,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0120,,,49,8.96,,,,,,,,,1,4,Local industriel. commercial ou assimilé,8,0,,,,,,2.349957,48.869276
2019-1100780,2019-01-18,000001,Vente,285000,41,,RUE SAINT SAUVEUR,8752,75002,75102,Paris 2e Arrondissement,75,,,75102000AM0144,,,5,16.77,,,,,,,,,1,2,Appartement,17,1,,,,,,2.348094,48.866023
2019-1100781,2019-01-17,000001,Vente,135000,25,,RUE SAINT MARC,8686,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0119,,,1,15.05,,,,,,,,,1,4,Local industriel. commercial ou assimilé,17,0,,,,,,2.339714,48.870434
2019-1100782,2019-01-07,000001,Vente,415500,48,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0126,,,12,33,,,,,,,,,1,2,Appartement,50,2,,,,,,2.350475,48.869363
2019-1100783,2019-01-21,000001,Vente,715000,9,,RUE DU NIL,6783,75002,75102,Paris 2e Arrondissement,75,,,75102000AN0125,,,12,70.63,30,,5,,,,,,3,2,Appartement,71,3,,,,,,2.347625,48.867586
2019-1100784,2019-01-07,000001,Vente,140000,57,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0108,,,14,,28,,,,,,,,2,2,Appartement,12,0,,,,,,2.349191,48.869024
2019-1100785,2019-01-10,000001,Vente,259850,12,,RUE MARIE STUART,6084,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0159,,,26,22.4,,,,,,,,,1,2,Appartement,23,1,,,,,,2.347716,48.865183
2019-1100786,2019-01-10,000001,Vente,230000,27,,RUE BEAUREGARD,0789,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0038,,,36,24.43,7,,,,,,,,2,2,Appartement,22,2,,,,,,2.350705,48.869607
2019-1100787,2019-01-16,000001,Vente,855000,21,,RUE DES JEUNEURS,4973,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0081,,,4,81.83,48,,50,,,,,,3,2,Appartement,81,2,,,,,,2.345257,48.869127
2019-1100789,2019-01-14,000001,Vente,157000,67,,RUE GRENETA,4318,75002,75102,Paris 2e Arrondissement,75,,,75102000AL0005,,,2,16.9,22,,,,,,,,2,2,Appartement,16,1,,,,,,2.347493,48.865495
2019-1100790,2019-01-07,000001,Vente,10000,57,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AO0108,,,28,,,,,,,,,,1,2,Appartement,13,1,,,,,,2.349191,48.869024
2019-1100791,2019-01-10,000001,Vente,140000,14,,RUE SAINTE FOY,8561,75002,75102,Paris 2e Arrondissement,75,,,75102000AP0125,,,158,16.02,159,8,,,,,,,2,2,Appartement,15,1,,,,,,2.351252,48.868493
2019-1100795,2019-01-09,000001,Vente,170000,36,,RUE DE CLERY,2110,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0126,,,8,11.49,,,,,,,,,1,4,Local industriel. commercial ou assimilé,139,0,,,,,,2.346627,48.867998
