id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1062993,2019-01-08,000001,Vente,100000,1,,RUE MAGELLAN,5903,75008,75108,Paris 8e Arrondissement,75,,,75108000AP0016,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.300028,48.869577
2019-1062997,2019-01-05,000001,Vente,955750,82,,BD MALESHERBES,5951,75008,75108,Paris 8e Arrondissement,75,,,75108000CG0021,,,103,,33,80.27,,,,,,,2,2,Appartement,80,3,,,,,,2.314393,48.880118
2019-1062999,2019-01-07,000001,Vente,565950,79,,RUE DU ROCHER,8291,75008,75108,Paris 8e Arrondissement,75,,,75108000CG0060,,,15,,31,51.7,40,,,,,,3,2,Appartement,55,3,,,,,,2.317442,48.879965
2019-1062999,2019-01-07,000001,Vente,565950,79,,RUE DU ROCHER,8291,75008,75108,Paris 8e Arrondissement,75,,,75108000CG0060,,,15,,31,51.7,40,,,,,,3,3,Dépendance,,0,,,,,,2.317442,48.879965
2019-1063001,2019-01-09,000001,Vente,200000,39,,RUE D ARTOIS,0487,75008,75108,Paris 8e Arrondissement,75,,,75108000BF0030,,,103,,54,,,,,,,,2,2,Appartement,28,1,,,,,,2.305499,48.874098
2019-1063002,2019-01-08,000001,Vente,2638500,67,,BD DE COURCELLES,2386,75008,75108,Paris 8e Arrondissement,75,,,75108000AY0032,,,14,253.3,,,,,,,,,1,2,Appartement,260,8,,,,,,2.302062,48.878463
2019-1063009,2019-01-10,000001,Vente,124000,11,,BD DES BATIGNOLLES,0719,75008,75108,Paris 8e Arrondissement,75,,,75108000CD0053,,,3,12.66,,,,,,,,,1,2,Appartement,13,1,,,,,,2.325916,48.8828
2019-1063011,2019-01-04,000001,Vente,1200000,14,,RUE D EDIMBOURG,3118,75008,75108,Paris 8e Arrondissement,75,,,75108000CF0066,,,11,108.06,4,,,,,,,,2,2,Appartement,117,4,,,,,,2.320475,48.879571
2019-1063012,2019-01-17,000001,Vente,390000,58,,RUE DES MATHURINS,6176,75008,75108,Paris 8e Arrondissement,75,,,75108000BT0029,,,12,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,81,0,,,,,,2.322174,48.873545
2019-1063016,2019-01-03,000001,Vente,400000,23,,RUE JEAN MERMOZ,4921,75008,75108,Paris 8e Arrondissement,75,,,75108000BI0065,,,2,36,26,,37,,,,,,3,4,Local industriel. commercial ou assimilé,33,0,,,,,,2.311874,48.871789
2019-1063017,2019-01-07,000001,Vente,2400000,12,,RUE ALFRED DE VIGNY,0179,75008,75108,Paris 8e Arrondissement,75,,,75108000CO0020,,,107,,109,,,,,,,,2,2,Appartement,227,7,,,,,,2.305477,48.879163
2019-1063017,2019-01-07,000001,Vente,2400000,12,,RUE ALFRED DE VIGNY,0179,75008,75108,Paris 8e Arrondissement,75,,,75108000CO0020,,,101,194.7,,,,,,,,,1,2,Appartement,115,3,,,,,,2.305477,48.879163
2019-1063018,2019-01-21,000001,Vente,40000,12,,RUE PAUL BAUDRY,7119,75008,75108,Paris 8e Arrondissement,75,,,75108000BG0040,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.307635,48.872288
2019-1063021,2019-01-15,000001,Vente,2700000,11,,RUE ARSENE HOUSSAYE,0473,75008,75108,Paris 8e Arrondissement,75,,,75108000AV0014,,,33,,7,224.32,,,,,,,2,2,Appartement,210,7,,,,,,2.299088,48.874682
2019-1063022,2019-01-18,000001,Vente,5000,30,,RUE DE MIROMESNIL,6387,75008,75108,Paris 8e Arrondissement,75,,,75108000BL0005,,,3,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,104,0,,,,,,2.316377,48.873462
2019-1063024,2019-01-04,000001,Vente,190000,35,,BD DES BATIGNOLLES,0719,75008,75108,Paris 8e Arrondissement,75,,,75108000CE0048,,,28,6.14,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32275,48.882178
2019-1063024,2019-01-04,000001,Vente,190000,35,,BD DES BATIGNOLLES,0719,75008,75108,Paris 8e Arrondissement,75,,,75108000CE0048,,,33,,4,14.76,,,,,,,2,2,Appartement,25,1,,,,,,2.32275,48.882178
2019-1063027,2019-01-09,000001,Vente,187000,17,,RUE DE LA VILLE L EVEQUE,9830,75008,75108,Paris 8e Arrondissement,75,,,75108000BN0005,,,8,18.81,9,,,,,,,,2,2,Appartement,15,2,,,,,,2.320184,48.871391
2019-1063028,2019-01-08,000001,Vente,955000,29,,RUE DE MOSCOU,6573,75008,75108,Paris 8e Arrondissement,75,,,75108000CE0077,,,10,,27,,7,,8,,9,,5,2,Appartement,95,4,,,,,,2.323436,48.881136
