id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1078538,2019-01-03,000001,Vente,500000,6,,SQ FREDERIC VALLOIS,3852,75015,75115,Paris 15e Arrondissement,75,,,75115000AF0009,,,8,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.303581,48.835609
2019-1078539,2019-01-02,000001,Vente,24000,22,,RUE LETELLIER,5626,75015,75115,Paris 15e Arrondissement,75,,,75115000DG0125,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.295442,48.847799
2019-1078540,2019-01-07,000001,Vente,201905,15,,RUE EMMANUEL CHAUVIERE,3273,75015,75115,Paris 15e Arrondissement,75,,,75115000FV0025,,,14,24.2,,,,,,,,,1,2,Appartement,25,1,,,,,,2.280035,48.843391
2019-1078541,2019-01-07,000001,Vente,28000,15,,RUE EMMANUEL CHAUVIERE,3273,75015,75115,Paris 15e Arrondissement,75,,,75115000FV0025,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.280035,48.843391
2019-1078542,2019-01-03,000001,Vente,573005,33,,RUE FONDARY,3705,75015,75115,Paris 15e Arrondissement,75,,,75115000DG0010,,,56,,79,,,,,,,,2,2,Appartement,55,2,,,,,,2.293914,48.848047
2019-1078543,2019-01-08,000001,Vente,380000,13,,RUE SAINT AMAND,8478,75015,75115,Paris 15e Arrondissement,75,,,75115000AG0004,,,459,,,,,,,,,,1,2,Appartement,40,2,,,,,,2.307597,48.836031
2019-1078543,2019-01-08,000001,Vente,380000,13,,RUE SAINT AMAND,8478,75015,75115,Paris 15e Arrondissement,75,,,75115000AG0004,,,556,,,,,,,,,,1,2,Appartement,71,3,,,,,,2.307597,48.836031
2019-1078544,2019-01-09,000001,Vente,600000,195,,RUE DE LA CROIX NIVERT,2459,75015,75115,Paris 15e Arrondissement,75,,,75115000BL0084,,,147,,2,64,,,,,,,2,2,Appartement,64,3,,,,,,2.289864,48.837685
2019-1078545,2019-01-10,000001,Vente,450000,22,A,RUE EMERIAU,3201,75015,75115,Paris 15e Arrondissement,75,,,75115000DR0011,,,57,,,,,,,,,,1,2,Appartement,78,3,,,,,,2.287318,48.85107
2019-1078546,2019-01-03,000001,Vente,145000,27,,RUE JUGE,5052,75015,75115,Paris 15e Arrondissement,75,,,75115000DJ0051,,,22,,25,19.58,,,,,,,2,2,Appartement,25,2,,,,,,2.293686,48.849878
2019-1078547,2019-01-04,000001,Vente,940600,41,,RUE LETELLIER,5626,75015,75115,Paris 15e Arrondissement,75,,,75115000DF0137,,,14,79.26,,,,,,,,,1,2,Appartement,78,3,,,,,,2.297157,48.847716
2019-1078548,2019-01-08,000001,Vente,42500,17,B,BD PASTEUR,7089,75015,75115,Paris 15e Arrondissement,75,,,75115000CU0023,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.312429,48.84418
2019-1078549,2019-01-08,000001,Vente,433673.5,48,,RUE DES ENTREPRENEURS,3289,75015,75115,Paris 15e Arrondissement,75,,,75115000EL0021,,,5,40.04,96,,,,,,,,2,2,Appartement,40,2,,,,,,2.286887,48.845838
2019-1078549,2019-01-08,000001,Vente,433673.5,48,,RUE DES ENTREPRENEURS,3289,75015,75115,Paris 15e Arrondissement,75,,,75115000EL0021,,,145,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286887,48.845838
2019-1078550,2019-01-08,000001,Vente,365000,64,,RUE DUTOT,3059,75015,75115,Paris 15e Arrondissement,75,,,75115000CK0017,,,13,40.62,61,,,,,,,,2,2,Appartement,41,2,,,,,,2.30831,48.8385
2019-1078551,2019-01-07,000001,Vente,1053000,45,,BD VICTOR,9743,75015,75115,Paris 15e Arrondissement,75,,,75115000BE0018,,,6,108.35,,,,,,,,,1,2,Appartement,97,5,,,,,,2.286197,48.833932
2019-1078551,2019-01-07,000001,Vente,1053000,45,,BD VICTOR,9743,75015,75115,Paris 15e Arrondissement,75,,,75115000BE0018,,,6,108.35,,,,,,,,,1,3,Dépendance,,0,,,,,,2.286197,48.833932
