id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-1068757,2019-01-08,000001,Vente,760000,8,,CITE DE TREVISE,9439,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0087,,,7,68.02,9,,,,,,,,2,2,Appartement,62,4,,,,,,2.346802,48.874586
2019-1068758,2019-01-03,000001,Vente,251000,9,,RUE DE PARME,7065,75009,75109,Paris 9e Arrondissement,75,,,75109000AB0129,,,48,,5,24.76,,,,,,,2,2,Appartement,20,1,,,,,,2.327588,48.881129
2019-1068765,2019-01-09,000001,Vente,941100,16,,RUE DE LA TOUR D AUVERGNE,5381,75009,75109,Paris 9e Arrondissement,75,,,75109000BA0065,,,9,75.22,,,,,,,,,1,2,Appartement,80,3,,,,,,2.344504,48.879311
2019-1068770,2019-01-12,000001,Vente,299000,45,,RUE RODIER,8299,75009,75109,Paris 9e Arrondissement,75,,,75109000BB0067,,,9,27.02,,,,,,,,,1,2,Appartement,27,2,,,,,,2.343564,48.880304
2019-1068771,2019-01-15,000001,Vente,318000,14,,RUE SAINT LAZARE,8673,75009,75109,Paris 9e Arrondissement,75,,,75109000AG0053,,,18,25.09,,,,,,,,,1,2,Appartement,25,2,,,,,,2.338028,48.877165
2019-1068772,2019-01-08,000001,Vente,1360000,11,,BD DE CLICHY,2113,75009,75109,Paris 9e Arrondissement,75,,,75109000AE0027,,,92,95.41,,,,,,,,,1,2,Appartement,135,5,,,,,,2.338361,48.881689
2019-1068775,2019-01-04,000001,Vente,278041,24,,RUE D ATHENES,0509,75009,75109,Paris 9e Arrondissement,75,,,75109000AJ0075,,,7,27.92,,,,,,,,,1,2,Appartement,28,2,,,,,,2.32727,48.878134
2019-1068780,2019-01-11,000001,Vente,150000,3,,RUE DE GRANGE BATELIERE,4295,75009,75109,Paris 9e Arrondissement,75,,,75109000AU0056,,,233,,,,,,,,,,1,2,Appartement,18,1,,,,,,2.342575,48.872866
2019-1068782,2019-01-15,000001,Vente,790000,27,,RUE BALLU,0646,75009,75109,Paris 9e Arrondissement,75,,,75109000AB0037,,,28,61.11,57,,,,,,,,2,2,Appartement,65,3,,,,,,2.329208,48.881811
2019-1068785,2019-01-10,000001,Vente,398845,25,,RUE DE TREVISE,9440,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0131,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.345164,48.874346
2019-1068785,2019-01-10,000001,Vente,398845,25,,RUE DE TREVISE,9440,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0131,,,12,38.71,,,,,,,,,1,2,Appartement,37,2,,,,,,2.345164,48.874346
2019-1068786,2019-01-07,000001,Vente,244250,36,,RUE DE MONTHOLON,6501,75009,75109,Paris 9e Arrondissement,75,,,75109000BF0064,,,27,,,,,,,,,,1,2,Appartement,16,2,,,,,,2.344656,48.876697
2019-1068788,2019-01-15,000001,Vente,28500000,37,,RUE TAITBOUT,9155,75009,75109,Paris 9e Arrondissement,75,,,75109000AP0056,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1650,0,S,sols,,,482,2.334964,48.873955
2019-1068789,2019-01-11,000001,Vente,5200,92,,RUE SAINT LAZARE,8673,75009,75109,Paris 9e Arrondissement,75,,,75109000AK0058,,,1310,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.328194,48.876283
2019-1068790,2019-01-04,000001,Vente,889715,24,,RUE SAINT LAZARE,8673,75009,75109,Paris 9e Arrondissement,75,,,75109000AH0085,,,23,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,107,0,,,,,,2.336846,48.876905
2019-1068790,2019-01-04,000001,Vente,889715,24,,RUE SAINT LAZARE,8673,75009,75109,Paris 9e Arrondissement,75,,,75109000AH0085,,,16,82.3,,,,,,,,,1,2,Appartement,79,4,,,,,,2.336846,48.876905
2019-1068791,2019-01-08,000001,Vente,313500,13,,CITE DE TREVISE,9439,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0110,,,2054,,,,,,,,,,1,2,Appartement,49,2,,,,,,2.346909,48.875517
2019-1068791,2019-01-08,000001,Vente,313500,13,,CITE DE TREVISE,9439,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0110,,,2003,24.5,,,,,,,,,1,2,Appartement,24,1,,,,,,2.346909,48.875517
2019-1068791,2019-01-08,000001,Vente,313500,17,,CITE DE TREVISE,9439,75009,75109,Paris 9e Arrondissement,75,,,75109000AX0110,,,2154,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.346909,48.875517
2019-1068793,2019-01-11,000001,Vente,310000,24,,RUE PIERRE SEMARD,7479,75009,75109,Paris 9e Arrondissement,75,,,75109000BE0047,,,7,,,,,,,,,,1,2,Appartement,28,2,,,,,,2.348124,48.878422
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,33,,34,,35,,,,,,3,2,Appartement,26,1,,,,,,2.336596,48.87901
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,13,,6,,,,,,,,2,4,Local industriel. commercial ou assimilé,17,0,,,,,,2.336596,48.87901
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,42,,43,,,,,,,,2,2,Appartement,10,1,,,,,,2.336596,48.87901
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,28,,,,,,,,,,1,2,Appartement,27,2,,,,,,2.336596,48.87901
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,42,,43,,,,,,,,2,2,Appartement,10,1,,,,,,2.336596,48.87901
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,18,,,,,,,,,,1,2,Appartement,28,1,,,,,,2.336596,48.87901
2019-1068794,2019-01-07,000001,Vente,904400,33,,RUE NOTRE DAME DE LORETTE,6832,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0104,,,25,,,,,,,,,,1,2,Appartement,26,2,,,,,,2.336596,48.87901
2019-1068796,2019-01-17,000001,Vente,705000,14,,RUE PIERRE FONTAINE,3713,75009,75109,Paris 9e Arrondissement,75,,,75109000AC0061,,,6,,,,,,,,,,1,2,Appartement,59,3,,,,,,2.334798,48.881271
2019-1068796,2019-01-17,000001,Vente,705000,14,,RUE PIERRE FONTAINE,3713,75009,75109,Paris 9e Arrondissement,75,,,75109000AC0061,,,34,,,,,,,,,,1,2,Appartement,67,4,,,,,,2.334798,48.881271
