id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2014-1071147,2014-01-06,000001,Vente,610000,17,,RUE VICTOR DURUY,9755,75015,75115,Paris 15e Arrondissement,75,,,75115000AE0110,,,28,,48,70.35,,,,,,,2,2,Appartement,73,3,,,,,,2.299343,48.83716
2014-1071148,2014-01-13,000001,Vente,205000,11,,RUE SAINT CHRISTOPHE,8517,75015,75115,Paris 15e Arrondissement,75,,,75115000FV0048,,,2,18.97,,,,,,,,,1,2,Appartement,20,1,,,,,,2.279498,48.844227
2014-1071149,2014-01-09,000001,Vente,320000,2,,VLA DE GRENELLE,4315,75015,75115,Paris 15e Arrondissement,75,,,75115000DJ0088,,,7,32.07,,,,,,,,,1,2,Appartement,26,1,,,,,,2.29382,48.848938
2014-1071150,2014-01-08,000001,Vente,375000,24,,RUE DE LA QUINTINIE,5346,75015,75115,Paris 15e Arrondissement,75,,,75115000AB0057,,,276,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.304345,48.838618
2014-1071150,2014-01-08,000001,Vente,375000,24,,RUE DE LA QUINTINIE,5346,75015,75115,Paris 15e Arrondissement,75,,,75115000AB0057,,,299,,356,50.33,,,,,,,2,2,Appartement,51,2,,,,,,2.304345,48.838618
2014-1071151,2014-01-06,000001,Vente,244000,14,,RUE DE LA CROIX NIVERT,2459,75015,75115,Paris 15e Arrondissement,75,,,75115000DF0075,,,24,29.93,,,,,,,,,1,2,Appartement,37,2,,,,,,2.300051,48.847259
2014-1071152,2014-01-10,000001,Vente,50000,33,,AV DU MAINE,5922,75015,75115,Paris 15e Arrondissement,75,,,75115000CQ0001,,,2523,15.3,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,2.322946,48.843046
2014-1071153,2014-01-10,000001,Vente,329000,108,,RUE DE LA CONVENTION,2300,75015,75115,Paris 15e Arrondissement,75,,,75115000EN0028,,,15,,27,,28,,,,,,3,2,Appartement,38,2,,,,,,2.287433,48.841089
2014-1071154,2014-01-07,000001,Vente,20500,41,,RUE DE VOUILLE,9919,75015,75115,Paris 15e Arrondissement,75,,,75115000AG0028,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.307819,48.83442
2014-1071155,2014-01-06,000001,Vente,358560,335,,RUE LECOURBE,5456,75015,75115,Paris 15e Arrondissement,75,,,75115000BJ0005,,,142,39.92,464,,,,,,,,2,2,Appartement,40,2,,,,,,2.285414,48.835718
