id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1418684,2017-01-05,000001,Vente,8500,17,,RUE BOYER BARRET,1242,75014,75114,Paris 14e Arrondissement,75,,,75114000CQ0122,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.318545,48.832576
2017-1418685,2017-01-05,000001,Vente,661300,94,,RUE DE LA TOMBE ISSOIRE,9342,75014,75114,Paris 14e Arrondissement,75,,,75114000BU0126,,,112,83.23,166,,,,,,,,2,2,Appartement,80,3,,,,,,2.331683,48.826616
2017-1418686,2017-01-09,000001,Vente,200000,16,,RUE SOPHIE GERMAIN,9027,75014,75114,Paris 14e Arrondissement,75,,,75114000BR0004,,,4,22.73,,,,,,,,,1,2,Appartement,27,1,,,,,,2.330386,48.831125
2017-1418687,2017-01-09,000001,Vente,347150,16,,RUE RAYMOND LOSSERAND,8061,75014,75114,Paris 14e Arrondissement,75,,,75114000DR0114,,,22,43.69,49,,,,,,,,2,2,Appartement,46,3,,,,,,2.321701,48.836088
2017-1418688,2017-01-10,000001,Vente,348354,9,,RUE DE RIDDER,8225,75014,75114,Paris 14e Arrondissement,75,,,75114000DM0023,,,13,56.58,6,,,,,,,,2,2,Appartement,58,2,,,,,,2.311249,48.831362
2017-1418689,2017-01-11,000001,Vente,227400,11,,RUE LECUIROT,5459,75014,75114,Paris 14e Arrondissement,75,,,75114000CS0090,,,34,38.88,56,,,,,,,,2,2,Appartement,35,2,,,,,,2.320702,48.828914
2017-1418690,2017-01-02,000001,Vente,360000,30,,RUE DE LA SABLIERE,8446,75014,75114,Paris 14e Arrondissement,75,,,75114000CO0122,,,101,46.28,102,,103,,131,,134,,5,2,Appartement,81,0,,,,,,2.322552,48.832215
2017-1418690,2017-01-02,000001,Vente,360000,30,,RUE DE LA SABLIERE,8446,75014,75114,Paris 14e Arrondissement,75,,,75114000CO0122,,,101,46.28,102,,103,,131,,134,,5,2,Appartement,13,0,,,,,,2.322552,48.832215
2017-1418690,2017-01-02,000001,Vente,360000,50,,RUE DE LA SABLIERE,8446,75014,75114,Paris 14e Arrondissement,75,,,75114000CO0171,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.321301,48.832398
2017-1418691,2017-01-06,000001,Vente,510000,35,,RUE DE LA TOMBE ISSOIRE,9342,75014,75114,Paris 14e Arrondissement,75,,,75114000BP0038,,,35,,65,59.87,,,,,,,2,2,Appartement,49,3,,,,,,2.335315,48.831285
