id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1402964,2017-01-05,000001,Vente,1260000,124,,BD RASPAIL,8045,75006,75106,Paris 6e Arrondissement,75,,,75106000AT0118,,,102,124.81,117,,141,,,,,,3,2,Appartement,61,3,,,,,,2.328655,48.84366
2017-1402964,2017-01-05,000001,Vente,1260000,124,,BD RASPAIL,8045,75006,75106,Paris 6e Arrondissement,75,,,75106000AT0118,,,102,124.81,,,,,,,,,1,2,Appartement,49,2,,,,,,2.328655,48.84366
2017-1402965,2017-01-10,000001,Vente,760000,169,,RUE DE RENNES,8151,75006,75106,Paris 6e Arrondissement,75,,,75106000AW0012,,,7,77.53,,,,,,,,,1,3,Dépendance,,0,,,,,,2.324875,48.844275
2017-1402965,2017-01-10,000001,Vente,760000,169,,RUE DE RENNES,8151,75006,75106,Paris 6e Arrondissement,75,,,75106000AW0012,,,7,77.53,,,,,,,,,1,2,Appartement,78,4,,,,,,2.324875,48.844275
2017-1402968,2017-01-10,000001,Vente,747500,4,,RUE HERSCHEL,4626,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0014,,,1,77.26,42,,,,,,,,2,2,Appartement,32,2,,,,,,2.338105,48.84358
2017-1402968,2017-01-10,000001,Vente,747500,4,,RUE HERSCHEL,4626,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0014,,,1,77.26,42,,,,,,,,2,2,Appartement,126,0,,,,,,2.338105,48.84358
2017-1402975,2017-01-13,000001,Vente,120000,1,,RUE HAUTEFEUILLE,4490,75006,75106,Paris 6e Arrondissement,75,,,75106000AF0027,,,42,,,,,,,,,,1,2,Appartement,10,1,,,,,,2.343324,48.852771
2017-1402977,2017-01-16,000001,Vente,1235000,93,,BD SAINT GERMAIN,8619,75006,75106,Paris 6e Arrondissement,75,,,75106000AG0043,,,21,,6,80.33,,,,,,,2,2,Appartement,74,5,,,,,,2.339377,48.851909
2017-1402978,2017-01-13,000001,Vente,920000,13,,RUE DE MEZIERES,6315,75006,75106,Paris 6e Arrondissement,75,,,75106000BG0076,,,7,62.83,,,,,,,,,1,2,Appartement,68,3,,,,,,2.330581,48.850164
2017-1402978,2017-01-13,000001,Vente,920000,13,,RUE DE MEZIERES,6315,75006,75106,Paris 6e Arrondissement,75,,,75106000BG0076,,,7,62.83,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330581,48.850164
2017-1402980,2017-01-11,000001,Vente,46000,65,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AS0037,,,155,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.331464,48.84361
2017-1402983,2017-01-09,000001,Vente,77500,21,,RUE DE TOURNON,9387,75006,75106,Paris 6e Arrondissement,75,,,75106000AJ0044,,,23,5.76,,,,,,,,,1,3,Dépendance,,0,,,,,,2.337567,48.850189
2017-1402984,2017-01-13,000001,Vente,30000,23,,RUE VISCONTI,9880,75006,75106,Paris 6e Arrondissement,75,,,75106000BK0002,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.334585,48.855721
2017-1402988,2017-01-04,000001,Vente,2400000,169,,BD SAINT GERMAIN,8619,75006,75106,Paris 6e Arrondissement,75,,,75106000BI0040,,,22,,46,,,,,,,,2,2,Appartement,130,2,,,,,,2.330998,48.85399
2017-1402988,2017-01-04,000001,Vente,2400000,169,,BD SAINT GERMAIN,8619,75006,75106,Paris 6e Arrondissement,75,,,75106000BI0040,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.330998,48.85399
2017-1402992,2017-01-13,000001,Vente,1794200,8,,RUE JOSEPH BARA,5004,75006,75106,Paris 6e Arrondissement,75,,,75106000AS0030,,,234,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.333323,48.842462
2017-1402992,2017-01-13,000001,Vente,1794200,8,,RUE JOSEPH BARA,5004,75006,75106,Paris 6e Arrondissement,75,,,75106000AS0030,,,50,139.81,,,,,,,,,1,2,Appartement,143,2,,,,,,2.333323,48.842462
2017-1403000,2017-01-05,000001,Vente,346750,22,,RUE DE SAVOIE,8861,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0146,,,34,,51,28.01,,,,,,,2,2,Appartement,29,2,,,,,,2.340929,48.854461
2017-1403001,2017-01-16,000001,Vente,1550000,12,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0103,,,65,111.09,,,,,,,,,1,2,Appartement,102,5,,,,,,2.326904,48.846347
2017-1403001,2017-01-16,000001,Vente,1550000,12,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0103,,,94,10.28,,,,,,,,,1,3,Dépendance,,0,,,,,,2.326904,48.846347
2017-1403006,2017-01-17,000001,Vente,143000,5,,RUE DE CHEVREUSE,2004,75006,75106,Paris 6e Arrondissement,75,,,75106000AR0090,,,33,13.35,,,,,,,,,1,2,Appartement,20,1,,,,,,2.331571,48.84163
2017-1403007,2017-01-05,000001,Vente,142500,64,,RUE MAZARINE,6228,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0029,,,15,10.02,,,,,,,,,1,2,Appartement,10,1,,,,,,2.337868,48.854474
2017-1403008,2017-01-18,000001,Vente,90250,12,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0103,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.326904,48.846347
2017-1403011,2017-01-02,000001,Vente,1272000,7,,RUE STANISLAS,9070,75006,75106,Paris 6e Arrondissement,75,,,75106000AT0122,,,8,115.09,,,,,,,,,1,2,Appartement,113,5,,,,,,2.328473,48.843718
2017-1403015,2017-01-19,000001,Vente,400000,12,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0103,,,9,39.16,,,,,,,,,1,2,Appartement,40,2,,,,,,2.326904,48.846347
2017-1403017,2017-01-12,000001,Vente,415000,20,,RUE DE SAVOIE,8861,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0145,,,20,,4,35.23,,,,,,,2,2,Appartement,43,1,,,,,,2.341104,48.854462
2017-1403019,2017-01-19,000001,Vente,500000,38,,RUE DE SEINE,8913,75006,75106,Paris 6e Arrondissement,75,,,75106000BK0023,,,24,50.25,25,,,,,,,,2,2,Appartement,52,2,,,,,,2.336619,48.85514
2017-1403020,2017-01-18,000001,Vente,90250,12,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0103,,,83,,,,,,,,,,1,2,Appartement,9,1,,,,,,2.326904,48.846347
2017-1403022,2017-01-20,000001,Vente,1110140,17,,RUE BONAPARTE,1087,75006,75106,Paris 6e Arrondissement,75,,,75106000BM0085,,,11,73.75,,,,,,,,,1,2,Appartement,55,2,,,,,,2.334677,48.856066
2017-1403024,2017-01-09,000001,Vente,2180000,80,,BD SAINT MICHEL,8705,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0031,,,7,138.25,,,,,,,,,1,2,Appartement,128,5,,,,,,2.337977,48.842839
2017-1403026,2017-01-11,000001,Vente,,55,,QUAI DES GRANDS AUGUSTINS,4284,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0122,,,224,,241,,311,,312,,,,4,2,Appartement,84,3,,,,,,2.340449,48.855539
2017-1403030,2017-01-05,000001,Vente,365000,65,,RUE DE SEINE,8913,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0009,,,9,,,,,,,,,,1,2,Appartement,27,2,,,,,,2.337068,48.854392
2017-1403033,2017-01-05,000001,Vente,250000,13,,RUE SAINT ROMAIN,8742,75006,75106,Paris 6e Arrondissement,75,,,75106000BD0028,,,6,20.61,,,,,,,,,1,2,Appartement,25,0,,,,,,2.3212,48.847515
2017-1403038,2017-01-09,000001,Vente,1219150,58,,BD RASPAIL,8045,75006,75106,Paris 6e Arrondissement,75,,,75106000BG0001,,,12,85.08,14,,,,,,,,2,2,Appartement,79,3,,,,,,2.32704,48.849788
2017-1403039,2017-01-16,000001,Vente,296100,4,,RUE DU CANIVET,1488,75006,75106,Paris 6e Arrondissement,75,,,75106000AI0046,,,10,18.98,,,,,,,,,1,2,Appartement,15,1,,,,,,2.334276,48.850251
2017-1403040,2017-01-16,000001,Vente,308050,8,,RUE SAINT PLACIDE,8735,75006,75106,Paris 6e Arrondissement,75,,,75106000BE0028,,,44,28.07,,,,,,,,,1,2,Appartement,28,2,,,,,,2.324293,48.849802
2017-1403044,2017-01-04,000001,Vente,1069000,7,,RUE PRINCESSE,7837,75006,75106,Paris 6e Arrondissement,75,,,75106000AH0073,,,11,69.1,2,,,,,,,,2,2,Appartement,54,2,,,,,,2.334736,48.852342
2017-1403047,2017-01-12,000001,Vente,990000,6,,RUE ANTOINE DUBOIS,0378,75006,75106,Paris 6e Arrondissement,75,,,75106000AG0060,,,44,,45,,46,,47,,48,,9,2,Appartement,90,3,,,,,,2.339566,48.851296
2017-1403049,2017-01-17,000001,Vente,265000,9,,RUE SAINT SULPICE,8772,75006,75106,Paris 6e Arrondissement,75,,,75106000AJ0025,,,5,23.52,,,,,,,,,1,2,Appartement,25,1,,,,,,2.3377,48.851323
2017-1403051,2017-01-05,000001,Vente,360000,23,,RUE DE L ECOLE DE MEDECINE,3091,75006,75106,Paris 6e Arrondissement,75,,,75106000AG0058,,,12,,7,20.86,,,,,,,2,2,Appartement,30,2,,,,,,2.339854,48.851508
2017-1403055,2017-01-19,000001,Vente,2600000,109,,RUE DU CHERCHE MIDI,1978,75006,75106,Paris 6e Arrondissement,75,,,75106000AZ0005,,,197,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.320427,48.845756
2017-1403055,2017-01-19,000001,Vente,2600000,109,,RUE DU CHERCHE MIDI,1978,75006,75106,Paris 6e Arrondissement,75,,,75106000AZ0005,,,60,,61,,,,,,,,2,2,Appartement,115,3,,,,,,2.320427,48.845756
2017-1403057,2017-01-26,000001,Vente,533000,7,,RUE GOZLIN,4255,75006,75106,Paris 6e Arrondissement,75,,,75106000BJ0058,,,12,37.06,,,,,,,,,1,2,Appartement,36,3,,,,,,2.333552,48.853265
2017-1403058,2017-01-19,000001,Vente,2000000,9,,AV DE L OBSERVATOIRE,6860,75006,75106,Paris 6e Arrondissement,75,,,75106000AP0012,,,12,130.4,,,,,,,,,1,2,Appartement,124,5,,,,,,2.337725,48.843509
2017-1403061,2017-01-06,000001,Vente,1437000,17,,RUE DU CHERCHE MIDI,1978,75006,75106,Paris 6e Arrondissement,75,,,75106000BH0044,,,65,,66,,67,,,,,,3,2,Appartement,107,4,,,,,,2.329337,48.850766
2017-1403066,2017-01-18,000001,Vente,85000,4,,RUE JEAN FRANCOIS GERBILLON,4890,75006,75106,Paris 6e Arrondissement,75,,,75106000AY0011,,,492,6.87,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32467,48.847808
2017-1403069,2017-01-16,000001,Vente,854400,66,,RUE MAZARINE,6228,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0028,,,10,,12,58.68,,,,,,,2,2,Appartement,58,3,,,,,,2.337827,48.854431
2017-1403072,2017-01-04,000001,Vente,444000,8,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0106,,,7,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,90,0,,,,,,2.326937,48.846549
2017-1403072,2017-01-04,000001,Vente,444000,8,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0106,,,40,,,,,,,,,,1,2,Appartement,43,3,,,,,,2.326937,48.846549
2017-1403072,2017-01-04,000001,Vente,444000,8,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0106,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,100,0,,,,,,2.326937,48.846549
2017-1403072,2017-01-04,000001,Vente,444000,8,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0106,,,6,,,,,,,,,,1,2,Appartement,49,3,,,,,,2.326937,48.846549
2017-1403073,2017-01-04,000002,Vente,1000,8,,RUE NOTRE DAME DES CHAMPS,6838,75006,75106,Paris 6e Arrondissement,75,,,75106000AV0106,,,41,,,,,,,,,,1,2,Appartement,26,2,,,,,,2.326937,48.846549
2017-1403080,2017-01-26,000001,Vente,15000,43,,RUE DU CHERCHE MIDI,1978,75006,75106,Paris 6e Arrondissement,75,,,75106000BF0065,,,519,,,,,,,,,,1,2,Appartement,32,2,,,,,,2.32607,48.849086
2017-1403086,2017-01-17,000001,Vente,663500,69,,RUE DES SAINTS PERES,8767,75006,75106,Paris 6e Arrondissement,75,,,75106000BI0011,,,14,,16,,18,,5,36.85,,,4,2,Appartement,34,2,,,,,,2.329874,48.853177
