id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1402962,2017-01-06,000001,Vente,1080000,4,,AV EMILE ACOLLAS,3203,75007,75107,Paris 7e Arrondissement,75,,,75107000BU0021,,,101,,21,91.05,65,,,,,,3,2,Appartement,99,3,,,,,,2.300144,48.852121
2017-1402966,2017-01-12,000001,Vente,2300000,2,,SQ DE LA TOUR MAUBOURG,5384,75007,75107,Paris 7e Arrondissement,75,,,75107000BY0147,,,18,,19,,28,182.16,,,,,3,2,Appartement,181,7,,,,,,2.30834,48.857779
2017-1402971,2017-01-09,000001,Vente,1602317,25,,AV BOSQUET,1119,75007,75107,Paris 7e Arrondissement,75,,,75107000CK0035,,,10,146.2,41,,,,,,,,2,2,Appartement,120,5,,,,,,2.303582,48.859634
2017-1402971,2017-01-09,000001,Vente,1602317,100,,RUE ST DOMINIQUE,8529,75007,75107,Paris 7e Arrondissement,75,,,75107000CK0052,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.304339,48.859251
2017-1402972,2017-01-04,000001,Vente,960000,14,,RUE DUROC,3045,75007,75107,Paris 7e Arrondissement,75,,,75107000BJ0018,,,407,96.06,468,,,,,,,,2,2,Appartement,97,2,,,,,,2.313709,48.848424
2017-1402972,2017-01-04,000001,Vente,960000,14,,RUE DUROC,3045,75007,75107,Paris 7e Arrondissement,75,,,75107000BJ0018,,,1930,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.313709,48.848424
2017-1402974,2017-01-10,000001,Vente,147000,57,,AV DE SEGUR,8909,75007,75107,Paris 7e Arrondissement,75,,,75107000BO0006,,,21,,22,,23,,,,,,3,2,Appartement,17,1,,,,,,2.307924,48.849099
2017-1402979,2017-01-10,000001,Vente,309500,17,,PAS JEAN NICOT,4934,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0053,,,9,28.05,,,,,,,,,1,2,Appartement,29,2,,,,,,2.30814,48.858406
2017-1402982,2017-01-05,000001,Vente,314160,22,,RUE JEAN NICOT,4935,75007,75107,Paris 7e Arrondissement,75,,,75107000CL0023,,,60,,83,31.46,,,,,,,2,2,Appartement,32,2,,,,,,2.307239,48.860115
2017-1402986,2017-01-06,000001,Vente,1900000,146,,RUE DE GRENELLE,4314,75007,75107,Paris 7e Arrondissement,75,,,75107000AV0020,,,1012,150,1015,,1064,,,,,,3,2,Appartement,150,4,,,,,,2.310875,48.858314
