id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1430481,2017-01-09,000001,Vente,571000,32,,RUE SAUSSURE,8847,75017,75117,Paris 17e Arrondissement,75,,,75117000CJ0065,,,21,,8,59.79,,,,,,,2,2,Appartement,59,3,,,,,,2.316221,48.884513
2017-1430482,2017-01-06,000001,Vente,210000,171,,RUE LEGENDRE,5473,75017,75117,Paris 17e Arrondissement,75,,,75117000DM0150,,,22,31.75,,,,,,,,,1,2,Appartement,30,2,,,,,,2.325499,48.891594
2017-1430483,2017-01-06,000001,Vente,160000,46,,RUE DES MOINES,6401,75017,75117,Paris 17e Arrondissement,75,,,75117000DJ0019,,,32,16.82,,,,,,,,,1,3,Dépendance,,0,,,,,,2.320514,48.88948
2017-1430483,2017-01-06,000001,Vente,160000,46,,RUE DES MOINES,6401,75017,75117,Paris 17e Arrondissement,75,,,75117000DJ0019,,,33,,34,,,,,,,,2,2,Appartement,22,1,,,,,,2.320514,48.88948
2017-1430484,2017-01-06,000001,Vente,71500,108,,RUE CARDINET,1550,75017,75117,Paris 17e Arrondissement,75,,,75117000CH0006,,,18,8.83,,,,,,,,,1,3,Dépendance,,0,,,,,,2.311883,48.885489
2017-1430485,2017-01-02,000001,Vente,37000,110,A,RUE LEMERCIER,5503,75017,75117,Paris 17e Arrondissement,75,,,75117000DI0202,,,32065,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.318047,48.890514
2017-1430486,2017-01-02,000001,Vente,179000,37,,RUE POUCHET,7766,75017,75117,Paris 17e Arrondissement,75,,,75117000DG0085,,,300,26.1,318,,,,,,,,2,2,Appartement,24,1,,,,,,2.319608,48.893433
2017-1430487,2017-01-11,000001,Vente,225000,6,,RUE DEODAT DE SEVERAC,2700,75017,75117,Paris 17e Arrondissement,75,,,75117000CG0108,,,28,23.3,,,,,,,,,1,2,Appartement,30,1,,,,,,2.310563,48.885847
2017-1430488,2017-01-04,000001,Vente,130000,54,,RUE DE PRONY,7853,75017,75117,Paris 17e Arrondissement,75,,,75117000BN0004,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303939,48.882714
2017-1430488,2017-01-04,000001,Vente,130000,54,,RUE DE PRONY,7853,75017,75117,Paris 17e Arrondissement,75,,,75117000BN0004,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303939,48.882714
2017-1430489,2017-01-12,000001,Vente,635950,37,,RUE JOUFFROY D'ABBANS,5031,75017,75117,Paris 17e Arrondissement,75,,,75117000BR0045,,,3,63.59,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308659,48.88542
2017-1430489,2017-01-12,000001,Vente,635950,37,,RUE JOUFFROY D'ABBANS,5031,75017,75117,Paris 17e Arrondissement,75,,,75117000BR0045,,,3,63.59,,,,,,,,,1,2,Appartement,65,3,,,,,,2.308659,48.88542
2017-1430490,2017-01-06,000001,Vente,1500000,138,,RUE DE COURCELLES,2387,75017,75117,Paris 17e Arrondissement,75,,,75117000BJ0071,,,16,138.97,,,,,,,,,1,2,Appartement,145,5,,,,,,2.300645,48.882002
2017-1430491,2017-01-11,000001,Vente,870000,1,,RUE TROYON,9479,75017,75117,Paris 17e Arrondissement,75,,,75117000AK0062,,,6,79.24,,,,,,,,,1,2,Appartement,80,2,,,,,,2.295747,48.875468
