id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1426109,2017-01-04,000001,Vente,290000,69,,RUE DE L ASSOMPTION,0503,75016,75116,Paris 16e Arrondissement,75,,,75116000BT0040,,,143,32.8,26,,,,,,,,2,2,Appartement,33,1,,,,,,2.267299,48.855034
2017-1426110,2017-01-03,000001,Vente,185000,72,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AV0038,,,142,,,,,,,,,,1,2,Appartement,11,1,,,,,,2.258859,48.84239
2017-1426110,2017-01-03,000001,Vente,185000,72,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AV0038,,,141,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.258859,48.84239
2017-1426110,2017-01-03,000001,Vente,185000,72,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AV0038,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.258859,48.84239
2017-1426111,2017-01-05,000001,Vente,415070,4,,AV DU GAL BALFOURIER,4012,75016,75116,Paris 16e Arrondissement,75,,,75116000AO0002,,,1619,43.04,1647,,,,,,,,2,2,Appartement,38,2,,,,,,2.259506,48.844886
2017-1426112,2017-01-05,000001,Vente,1155000,10,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0032,,,14,,18,171.24,2,,5,,,,4,2,Appartement,180,6,,,,,,2.272856,48.86527
2017-1426112,2017-01-05,000001,Vente,1155000,10,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0032,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.272856,48.86527
2017-1426113,2017-01-03,000001,Vente,43000,3,,RUE DANGEAU,2541,75016,75116,Paris 16e Arrondissement,75,,,75116000BV0068,,,319,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.269273,48.852345
2017-1426114,2017-01-05,000001,Vente,470000,7,,RUE DU GAL DELESTRAINT,4029,75016,75116,Paris 16e Arrondissement,75,,,75116000AY0065,,,4,60.03,41,,,,,,,,2,2,Appartement,59,3,,,,,,2.259105,48.842844
2017-1426115,2017-01-04,000001,Vente,232000,33,,RUE CLAUDE TERRASSE,2084,75016,75116,Paris 16e Arrondissement,75,,,75116000AE0017,,,3,30.9,4,,,,,,,,2,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.262335,48.838575
2017-1426116,2017-01-06,000001,Vente,300000,7,,RUE DE MUSSET,6649,75016,75116,Paris 16e Arrondissement,75,,,75116000AR0016,,,2,42.95,8,,,,,,,,2,2,Appartement,50,1,,,,,,2.264855,48.841688
2017-1426117,2017-01-03,000001,Vente,769450,4,,AV DE L ABBE ROUSSEL,0017,75016,75116,Paris 16e Arrondissement,75,,,75116000BZ0008,,,116,86.06,123,,,,,,,,2,2,Appartement,85,5,,,,,,2.271318,48.850259
2017-1426118,2017-01-04,000001,Vente,195000,4,,RUE DE GALLIERA,3927,75016,75116,Paris 16e Arrondissement,75,,,75116000FP0075,,,13,,,,,,,,,,1,2,Appartement,20,1,,,,,,2.297851,48.865518
2017-1426119,2017-01-03,000001,Vente,834980,11,,RUE DEGAS,2643,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0026,,,18,93.39,46,,,,,,,,2,2,Appartement,94,4,,,,,,2.273959,48.848886
2017-1426120,2017-01-05,000001,Vente,51000,26,,RUE DUFRENOY,2962,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,139,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.272348,48.866819
2017-1426121,2017-01-03,000001,Vente,1418918.9,39,,RUE PERGOLESE,7263,75016,75116,Paris 16e Arrondissement,75,,,75116000ET0019,,,11,137.8,,,,,,,,,1,2,Appartement,138,4,,,,,,2.28301,48.874249
2017-1426122,2017-01-06,000001,Vente,190000,11,,RUE PARENT DE ROSAN,7063,75016,75116,Paris 16e Arrondissement,75,,,75116000AS0048,,,1243,19.45,,,,,,,,,1,2,Appartement,20,1,,,,,,2.259957,48.839485
2017-1426123,2017-01-09,000001,Vente,921500,70,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AV0040,,,221,,258,115.32,,,,,,,2,2,Appartement,115,4,,,,,,2.259255,48.84254
2017-1426123,2017-01-09,000001,Vente,921500,70,,RUE MICHEL ANGE,6324,75016,75116,Paris 16e Arrondissement,75,,,75116000AV0040,,,207,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.259255,48.84254
2017-1426124,2017-01-10,000001,Vente,2870000,3,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0022,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.271626,48.864493
2017-1426124,2017-01-10,000001,Vente,2870000,3,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0022,,,10,,32,241.3,,,,,,,2,2,Appartement,249,7,,,,,,2.271626,48.864493
2017-1426124,2017-01-10,000001,Vente,2870000,3,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0022,,,25,12.3,,,,,,,,,1,3,Dépendance,,0,,,,,,2.271626,48.864493
2017-1426125,2017-01-11,000001,Vente,796700,10,,RUE TALMA,9161,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0107,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.275827,48.857196
2017-1426125,2017-01-11,000001,Vente,796700,10,,RUE TALMA,9161,75016,75116,Paris 16e Arrondissement,75,,,75116000CI0107,,,52,75.05,,,,,,,,,1,2,Appartement,75,3,,,,,,2.275827,48.857196
2017-1426126,2017-01-05,000001,Vente,662000,158,,RUE DE LA POMPE,7587,75016,75116,Paris 16e Arrondissement,75,,,75116000DX0030,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282759,48.86972
2017-1426126,2017-01-05,000001,Vente,662000,158,,RUE DE LA POMPE,7587,75016,75116,Paris 16e Arrondissement,75,,,75116000DX0030,,,21,60.12,72,,,,,,,,2,2,Appartement,61,3,,,,,,2.282759,48.86972
2017-1426127,2017-01-12,000001,Vente,100000,2,,AV PAUL DOUMER,7149,75016,75116,Paris 16e Arrondissement,75,,,75116000DS0009,,,62,13.64,,,,,,,,,1,3,Dépendance,,0,,,,,,2.284356,48.861611
2017-1426128,2017-01-03,000001,Vente,1318840,65,,RUE NICOLO,6771,75016,75116,Paris 16e Arrondissement,75,,,75116000DM0055,,,7,135.7,,,,,,,,,1,2,Appartement,132,5,,,,,,2.276151,48.860775
2017-1426129,2017-01-11,000001,Vente,218000,16,,RUE LE MAROIS,5500,75016,75116,Paris 16e Arrondissement,75,,,75116000AD0024,,,20,26.92,32,,45,,,,,,3,2,Appartement,29,2,,,,,,2.260074,48.838343
2017-1426130,2017-01-12,000001,Vente,105000,14,,RUE DE LA TOUR,9362,75016,75116,Paris 16e Arrondissement,75,,,75116000DP0038,,,82,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.283741,48.85917
2017-1426131,2017-01-16,000001,Vente,150000,44,,AV MOZART,6626,75016,75116,Paris 16e Arrondissement,75,,,75116000CN0036,,,20,,41,,,,,,,,2,3,Dépendance,,0,,,,,,2.270221,48.856048
2017-1426131,2017-01-16,000001,Vente,150000,44,,AV MOZART,6626,75016,75116,Paris 16e Arrondissement,75,,,75116000CN0036,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.270221,48.856048
2017-1426132,2017-01-05,000001,Vente,739760,6,,RUE VICTORIEN SARDOU,9767,75016,75116,Paris 16e Arrondissement,75,,,75116000AI0076,,,13,81.79,43,,,,,,,,2,2,Appartement,85,4,,,,,,2.26831,48.843006
2017-1426133,2017-01-10,000001,Vente,270000,6,,RUE DE LA CURE,2491,75016,75116,Paris 16e Arrondissement,75,,,75116000BT0050,,,23,29.38,,,,,,,,,1,2,Appartement,28,1,,,,,,2.267717,48.853653
2017-1426133,2017-01-10,000001,Vente,270000,6,,RUE DE LA CURE,2491,75016,75116,Paris 16e Arrondissement,75,,,75116000BT0050,,,121,,,,,,,,,,1,2,Appartement,28,1,,,,,,2.267717,48.853653
2017-1426134,2017-01-12,000001,Vente,50000,21,,RUE DESBORDES VALMORE,2722,75016,75116,Paris 16e Arrondissement,75,,,75116000DM0078,,,177,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.277016,48.860223
2017-1426135,2017-01-04,000001,Vente,1340000,19,,RUE DES BELLES FEUILLES,0830,75016,75116,Paris 16e Arrondissement,75,,,75116000DW0045,,,40,,46,,52,129.56,,,,,3,2,Appartement,100,5,,,,,,2.28215,48.866403
2017-1426136,2017-01-06,000001,Vente en l'état futur d'achèvement,940000,80,,RUE D AUTEUIL,0594,75016,75116,Paris 16e Arrondissement,75,,,75116000BP0014,,,3062,,,,,,,,,,1,,,,,,,,,,2.259833,48.848612
2017-1426136,2017-01-06,000001,Vente en l'état futur d'achèvement,940000,80,,RUE D AUTEUIL,0594,75016,75116,Paris 16e Arrondissement,75,,,75116000BP0014,,,4054,71.7,,,,,,,,,1,,,,,,,,,,2.259833,48.848612
2017-1426136,2017-01-06,000001,Vente en l'état futur d'achèvement,940000,80,,RUE D AUTEUIL,0594,75016,75116,Paris 16e Arrondissement,75,,,75116000BP0014,,,3206,,,,,,,,,,1,,,,,,,,,,2.259833,48.848612
2017-1426137,2017-01-18,000001,Vente,750000,30,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0024,,,115,64.62,,,,,,,,,1,2,Appartement,70,1,,,,,,2.273081,48.84901
2017-1426137,2017-01-18,000001,Vente,750000,30,,RUE FELICIEN DAVID,3545,75016,75116,Paris 16e Arrondissement,75,,,75116000BY0024,,,108,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.273081,48.84901
2017-1426138,2017-01-16,000001,Vente,1178550,13,,RUE GEORGE SAND,4116,75016,75116,Paris 16e Arrondissement,75,,,75116000BX0111,,,13,137.93,16,,,,,,,,2,2,Appartement,133,5,,,,,,2.268824,48.849181
2017-1426139,2017-01-06,000001,Vente,50000,26,,RUE DUFRENOY,2962,75016,75116,Paris 16e Arrondissement,75,,,75116000EG0017,,,138,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.272348,48.866819
2017-1426140,2017-01-16,000001,Vente,1419950,75,,AV HENRI MARTIN,4567,75016,75116,Paris 16e Arrondissement,75,,,75116000DI0020,,,24,,67,,,,,,,,2,2,Appartement,105,5,,,,,,2.275816,48.863794
2017-1426141,2017-01-03,000001,Vente,2400000,90,,BD FLANDRIN,3663,75016,75116,Paris 16e Arrondissement,75,,,75116000ER0009,,,10,236,62,,,,,,,,2,2,Appartement,258,6,,,,,,2.275936,48.870258
2017-1426142,2017-01-16,000001,Vente,1925000,4,,RUE GASTON DE ST PAUL,3975,75016,75116,Paris 16e Arrondissement,75,,,75116000FU0007,,,14,,18,130.49,5,,,,,,3,2,Appartement,129,4,,,,,,2.298775,48.864374
2017-1426143,2017-01-06,000001,Vente,1669450,45,,RUE DECAMPS,2632,75016,75116,Paris 16e Arrondissement,75,,,75116000DJ0101,,,49,179.27,51,,,,,,,,2,2,Appartement,200,5,,,,,,2.277638,48.863134
2017-1426144,2017-01-05,000001,Vente,1210000,14,,RUE CHALGRIN,1690,75016,75116,Paris 16e Arrondissement,75,,,75116000FA0097,,,1,104.76,27,,,,,,,,2,2,Appartement,97,4,,,,,,2.289405,48.874748
2017-1426145,2017-01-09,000001,Vente,2913668,18,,RUE BERLIOZ,0894,75016,75116,Paris 16e Arrondissement,75,,,75116000EW0085,,,,,,,,,,,,,0,1,Maison,202,9,S,sols,,,132,2.282928,48.875506
2017-1426146,2017-01-05,000001,Vente,656370,4,,RUE DE CIVRY,2061,75016,75116,Paris 16e Arrondissement,75,,,75116000AY0037,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.257869,48.843899
2017-1426146,2017-01-05,000001,Vente,656370,4,,RUE DE CIVRY,2061,75016,75116,Paris 16e Arrondissement,75,,,75116000AY0037,,,103,10.07,,,,,,,,,1,2,Appartement,11,1,,,,,,2.257869,48.843899
2017-1426146,2017-01-05,000001,Vente,656370,4,,RUE DE CIVRY,2061,75016,75116,Paris 16e Arrondissement,75,,,75116000AY0037,,,59,,98,71.35,,,,,,,2,2,Appartement,70,3,,,,,,2.257869,48.843899
