id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-1406684,2017-01-05,000001,Vente,140000,80,,RUE DU FBG POISSONNIERE,3512,75010,75110,Paris 10e Arrondissement,75,,,75110000AO0019,,,53,17.53,,,,,,,,,1,2,Appartement,20,1,,,,,,2.348926,48.876602
2017-1406685,2017-01-03,000001,Vente,140000,28,,RUE DE SAMBRE ET MEUSE,8801,75010,75110,Paris 10e Arrondissement,75,,,75110000BM0049,,,16,,,,,,,,,,1,2,Appartement,17,1,,,,,,2.371538,48.874589
2017-1406686,2017-01-09,000001,Vente,509150,221,A,RUE LA FAYETTE,5240,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0062,,,467,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.365057,48.882214
2017-1406686,2017-01-09,000001,Vente,509150,221,A,RUE LA FAYETTE,5240,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0062,,,166,60.31,577,,,,,,,,2,2,Appartement,63,2,,,,,,2.365057,48.882214
2017-1406688,2017-01-05,000001,Vente,535000,46,,BD DE STRASBOURG,9100,75010,75110,Paris 10e Arrondissement,75,,,75110000BA0016,,,27,65.3,,,,,,,,,1,2,Appartement,70,3,,,,,,2.35692,48.872861
2017-1406689,2017-01-06,000001,Vente,95000,26,,RUE DE CHATEAU LANDON,1924,75010,75110,Paris 10e Arrondissement,75,,,75110000AG0011,,,40,9.22,,,,,,,,,1,2,Appartement,10,1,,,,,,2.363313,48.881662
2017-1406690,2017-01-05,000001,Vente,103000,159,,QUAI DE VALMY,9568,75010,75110,Paris 10e Arrondissement,75,,,75110000BS0039,,,24,,,,,,,,,,1,2,Appartement,11,1,,,,,,2.365483,48.87841
2017-1406691,2017-01-03,000001,Vente,215000,45,,RUE DE DUNKERQUE,2990,75010,75110,Paris 10e Arrondissement,75,,,75110000AB0098,,,16,,,,,,,,,,1,2,Appartement,24,1,,,,,,2.350149,48.880812
2017-1406692,2017-01-03,000001,Vente,265000,12,,RUE PERDONNET,7252,75010,75110,Paris 10e Arrondissement,75,,,75110000AE0052,,,20,32.68,75,,,,,,,,2,2,Appartement,36,2,,,,,,2.360367,48.883152
2017-1406695,2017-01-13,000001,Vente,240000,3,,RUE BUISSON ST LOUIS,1379,75010,75110,Paris 10e Arrondissement,75,,,75110000BL0084,,,20,30.6,,,,,,,,,1,2,Appartement,34,2,,,,,,2.372222,48.872104
2017-1406696,2017-01-03,000001,Vente,625000,165,,BD DE LA VILLETTE,9838,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0014,,,58,,61,,62,86.9,,,,,3,2,Appartement,100,4,,,,,,2.365491,48.883863
2017-1406698,2017-01-13,000001,Vente,2080000,4,,BD DE MAGENTA,5907,75010,75110,Paris 10e Arrondissement,75,,,75110000BF0047,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,34,0,S,sols,,,128,2.362796,48.869114
2017-1406698,2017-01-13,000001,Vente,2080000,4,,BD DE MAGENTA,5907,75010,75110,Paris 10e Arrondissement,75,,,75110000BF0047,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,186,0,S,sols,,,128,2.362796,48.869114
2017-1406698,2017-01-13,000001,Vente,2080000,4,,BD DE MAGENTA,5907,75010,75110,Paris 10e Arrondissement,75,,,75110000BF0047,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,592,0,S,sols,,,128,2.362796,48.869114
2017-1406699,2017-01-05,000001,Vente,110000,37,,RUE D HAUTEVILLE,4497,75010,75110,Paris 10e Arrondissement,75,,,75110000AT0011,,,68,16.43,,,,,,,,,1,2,Appartement,18,1,,,,,,2.350202,48.873724
2017-1406700,2017-01-05,000001,Vente,120000,1,,RUE GABRIEL LAUMAIN,3903,75010,75110,Paris 10e Arrondissement,75,,,75110000AT0028,,,29,18.73,,,,,,,,,1,2,Appartement,19,1,,,,,,2.350027,48.873255
2017-1406701,2017-01-13,000001,Vente,165250,186,,RUE DU FBG SAINT DENIS,3516,75010,75110,Paris 10e Arrondissement,75,,,75110000AI0002,,,100,20.68,,,,,,,,,1,2,Appartement,21,1,,,,,,2.358646,48.880749
2017-1406702,2017-01-13,000001,Vente,20500,26,,RUE DE PARADIS,7043,75010,75110,Paris 10e Arrondissement,75,,,75110000AP0071,,,2594,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.352402,48.875455
2017-1406703,2017-01-13,000001,Vente,475000,5,,RUE ST VINCENT DE PAUL,8782,75010,75110,Paris 10e Arrondissement,75,,,75110000AB0068,,,134,61.56,155,,,,,,,,2,2,Appartement,61,3,,,,,,2.351754,48.880073
2017-1406706,2017-01-13,000001,Vente,225000,2,,CITE RIVERIN,8245,75010,75110,Paris 10e Arrondissement,75,,,75110000AY0023,,,7,22.76,,,,,,,,,1,2,Appartement,15,1,,,,,,2.358223,48.869783
2017-1406707,2017-01-05,000001,Vente,1000,29,,RUE DE CHABROL,1676,75010,75110,Paris 10e Arrondissement,75,,,75110000AP0022,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353606,48.876453
2017-1406710,2017-01-13,000001,Vente en l'état futur d'achèvement,331000,,,,,,75110,Paris 10e Arrondissement,75,,,75110000BJ0137,,,149,,,,,,,,,,1,,,,,,,,,,2.371523,48.870696
2017-1406711,2017-01-05,000001,Vente,452277,19,,RUE PERDONNET,7252,75010,75110,Paris 10e Arrondissement,75,,,75110000AE0011,,,13,,23,63.2,,,,,,,2,2,Appartement,63,3,,,,,,2.360783,48.883983
2017-1406714,2017-01-13,000001,Vente,500000,257,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0027,,,239,76.44,322,,,,,,,,2,2,Appartement,76,3,,,,,,2.367238,48.883445
2017-1406714,2017-01-13,000001,Vente,500000,78,,RUE DE L AQUEDUC,0398,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0027,,,491,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.367238,48.883445
2017-1406715,2017-01-05,000001,Vente,1,29,,RUE DE CHABROL,1676,75010,75110,Paris 10e Arrondissement,75,,,75110000AP0022,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.353606,48.876453
2017-1406722,2017-01-17,000001,Vente,197000,41,,BD DE LA VILLETTE,9838,75010,75110,Paris 10e Arrondissement,75,,,75110000BM0036,,,46,22.51,,,,,,,,,1,2,Appartement,37,2,,,,,,2.373304,48.874807
2017-1406728,2017-01-12,000001,Vente,136000,12,,RUE VICQ D AZIR,9737,75010,75110,Paris 10e Arrondissement,75,,,75110000BM0011,,,12,17.1,,,,,,,,,1,2,Appartement,16,1,,,,,,2.369909,48.875903
2017-1406732,2017-01-18,000001,Vente,19200,221,A,RUE LA FAYETTE,5240,75010,75110,Paris 10e Arrondissement,75,,,75110000AF0062,,,1017,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.365057,48.882214
2017-1406736,2017-01-05,000001,Vente,877500,35,,BD DE STRASBOURG,9100,75010,75110,Paris 10e Arrondissement,75,,,75110000AU0089,,,14,108.63,38,,,,,,,,2,2,Appartement,103,4,,,,,,2.354938,48.871454
2017-1406737,2017-01-05,000001,Vente,165000,69,,BD DE MAGENTA,5907,75010,75110,Paris 10e Arrondissement,75,,,75110000AQ0036,,,42,20.45,,,,,,,,,1,2,Appartement,7,1,,,,,,2.356838,48.87493
2017-1406738,2017-01-18,000001,Vente,1400,14,,RUE MAZAGRAN,6226,75010,75110,Paris 10e Arrondissement,75,,,75110000AW0100,,,43,,45,,,,,,,,2,2,Appartement,48,2,,,,,,2.351933,48.870618
2017-1406739,2017-01-18,000001,Vente,600,14,,RUE MAZAGRAN,6226,75010,75110,Paris 10e Arrondissement,75,,,75110000AW0100,,,44,,,,,,,,,,1,2,Appartement,71,3,,,,,,2.351933,48.870618
2017-1406740,2017-01-05,000001,Vente,500000,3,,CITE DE MAGENTA,5908,75010,75110,Paris 10e Arrondissement,75,,,75110000AZ0040,,,8,60.02,,,,,,,,,1,2,Appartement,60,2,,,,,,2.359464,48.871414
2017-1406741,2017-01-11,000001,Vente,400000,148,,RUE DU FBG SAINT DENIS,3516,75010,75110,Paris 10e Arrondissement,75,,,75110000AK0010,,,1,58.08,,,,,,,,,1,4,Local industriel. commercial ou assimilé,65,0,,,,,,2.357431,48.878056
2017-1406747,2017-01-05,000001,Vente,50000,192,,RUE DU FBG ST MARTIN,3522,75010,75110,Paris 10e Arrondissement,75,,,75110000BS0008,,,101,,35,,,,,,,,2,2,Appartement,15,1,,,,,,2.362908,48.878706
